gene_id,Gene name,HGNC symbol,counts__beta,counts__p,counts__padj
ENSG00000157036,EXOG,EXOG,0.024304959127755158,0.00011059969315185825,0.002256008909021759
ENSG00000236404,VLDLR-AS1,VLDLR-AS1,0.04463691036993058,0.00011079340350050869,0.002258194612441228
ENSG00000104435,STMN2,STMN2,0.00015362093745114369,0.00011091883149916267,0.002258986256816281
ENSG00000175077,RTP1,RTP1,0.01954466724354352,0.00011174323698981412,0.00227222861249202
ENSG00000103512,NOMO1,NOMO1,0.001265781405711561,0.00011172923505453623,0.00227222861249202
ENSG00000120690,ELF1,ELF1,-0.005507539514592808,0.0001120652041144421,0.0022734596501879315
ENSG00000260469,C15orf59-AS1,C15orf59-AS1,0.14879325402604685,0.00011202803861209976,0.0022734596501879315
ENSG00000114698,PLSCR4,PLSCR4,-0.0016587961113047008,0.00011198969122649949,0.0022734596501879315
ENSG00000228592,D21S2088E,,-0.009447791630624005,0.00011245024437755992,0.002279498388163295
ENSG00000126226,PCID2,PCID2,-0.004964374510012586,0.0001126921614726939,0.00228262872722136
ENSG00000073969,NSF,NSF,0.00020720898960209115,0.00011286236956686846,0.002284302839123376
ENSG00000156486,KCNS2,KCNS2,0.005422674842734732,0.00011334589149902814,0.002292310824277633
ENSG00000258210,RP11-478C19.2,,0.09593053049936306,0.00011373695533456465,0.002294415955108514
ENSG00000142687,KIAA0319L,KIAA0319L,0.0026482121028782828,0.00011392653888930847,0.002294415955108514
ENSG00000214376,VSTM5,VSTM5,0.011969404472167268,0.0001137123052947775,0.002294415955108514
ENSG00000112137,PHACTR1,PHACTR1,0.0009974960552703539,0.0001138746194624396,0.002294415955108514
ENSG00000183814,LIN9,LIN9,-0.022475360517714787,0.00011358615342604851,0.002294415955108514
ENSG00000151702,FLI1,FLI1,-0.00721490226703852,0.00011406560212257055,0.002294415955108514
ENSG00000170464,DNAJC18,DNAJC18,0.0032580273776339256,0.00011405205361514348,0.002294415955108514
ENSG00000143502,SUSD4,SUSD4,0.002373308164529605,0.00011443693062718195,0.0023001117743702234
ENSG00000118407,FILIP1,FILIP1,0.012183518397791849,0.00011463054440130628,0.002302229617309992
ENSG00000146373,RNF217,RNF217,-0.0057659185613140145,0.00011481718430694787,0.002304204247218433
ENSG00000260231,JHDM1D-AS1,JHDM1D-AS1,0.028601858732441057,0.00011525238777787548,0.002309385211011516
ENSG00000073712,FERMT2,FERMT2,-0.0015695744954676274,0.0001152403479703912,0.002309385211011516
ENSG00000142632,ARHGEF19,ARHGEF19,-0.04173297354048034,0.00011556297449955012,0.0023138314978655124
ENSG00000133104,SPG20,SPG20,-0.0013010060504747385,0.00011595327679103652,0.0023183666786808425
ENSG00000083223,ZCCHC6,ZCCHC6,-0.008776155836390975,0.0001159765399109114,0.0023183666786808425
ENSG00000163513,TGFBR2,TGFBR2,-0.0026446529094243105,0.0001160560727646587,0.0023183666786808425
ENSG00000162241,SLC25A45,SLC25A45,0.012909296177783944,0.00011628063280388899,0.002318943910665625
ENSG00000090020,SLC9A1,SLC9A1,0.003319079715703626,0.00011626826006727595,0.002318943910665625
ENSG00000179604,CDC42EP4,CDC42EP4,-0.0009569890141222944,0.00011635162631995488,0.002318943910665625
ENSG00000203711,C6orf99,C6orf99,-0.2289069113285189,0.00011647281435123169,0.002319587216495637
ENSG00000261189,RP3-512B11.3,,-0.1491056114113797,0.00011676681074113128,0.0023236684404465088
ENSG00000213178,RP11-641D5.1,,-0.004459715915298335,0.00011690247400963916,0.002324595003382223
ENSG00000135750,KCNK1,KCNK1,0.0014840620855096284,0.00011718001100946562,0.0023283391524950106
ENSG00000116260,QSOX1,QSOX1,0.004085714917466247,0.00011730030079981636,0.002328955515651757
ENSG00000214803,RP11-37N22.1,,0.21766531645243764,0.00011743281279608107,0.002329813424362707
ENSG00000108852,MPP2,MPP2,0.0026107985686702863,0.00011758607935818956,0.002331081477489215
ENSG00000196305,IARS,IARS,0.001528960960969406,0.00011807353290538279,0.0023389676537346484
ENSG00000163565,IFI16,IFI16,-0.002706183199515818,0.00011831222850322563,0.002340386439873079
ENSG00000176387,HSD11B2,HSD11B2,-0.01057043984272473,0.00011832457028604361,0.002340386439873079
ENSG00000258429,PDF,PDF,0.02085751009479984,0.00011846004312687786,0.0023412909584372096
ENSG00000152240,HAUS1,HAUS1,-0.023797064041761427,0.00011879091674094068,0.002344278537711347
ENSG00000142676,RPL11,RPL11,-0.0004661089311095753,0.00011877044490904431,0.002344278537711347
ENSG00000184616,SPDYE12P,SPDYE12P,0.16576115266794533,0.00011924428725684776,0.0023514468709326533
ENSG00000258057,BCDIN3D-AS1,BCDIN3D-AS1,0.02128250532343757,0.00011944866431479184,0.002352910840054589
ENSG00000183784,C9orf66,C9orf66,0.05815660473429619,0.0001194989023370896,0.002352910840054589
ENSG00000197818,SLC9A8,SLC9A8,0.006873397037371001,0.0001195973286797214,0.002353072932070325
ENSG00000173933,RBM4,RBM4,-0.0020644117657021427,0.00011987600622631599,0.00235677854290758
ENSG00000256235,SMIM3,SMIM3,-0.007255723383657156,0.00012008482765613059,0.0023591062264463787
ENSG00000137094,DNAJB5,DNAJB5,0.004825087262647732,0.00012080043638174055,0.002371378920062625
ENSG00000145386,CCNA2,CCNA2,-0.010258743882443615,0.00012269980115475754,0.0024046135540585754
ENSG00000185760,KCNQ5,KCNQ5,0.000989852803878031,0.00012276995109072877,0.0024046135540585754
ENSG00000075234,TTC38,TTC38,-0.008560152602499059,0.0001226475157645179,0.0024046135540585754
ENSG00000142973,CYP4B1,CYP4B1,-0.03802812608971093,0.00012298712047997815,0.0024070600046527764
ENSG00000189325,C6orf222,C6orf222,0.2776986472055797,0.00012338932502165,0.0024077068814434012
ENSG00000155926,SLA,SLA,-0.007893519787665133,0.00012319358379253575,0.0024077068814434012
ENSG00000081760,AACS,AACS,0.0018596462036138074,0.00012336876215257586,0.0024077068814434012
ENSG00000163399,ATP1A1,ATP1A1,0.0001358745848877012,0.00012338484943896774,0.0024077068814434012
ENSG00000119718,EIF2B2,EIF2B2,-0.0078453999896065,0.00012405221627853624,0.0024152335731393013
ENSG00000260296,RP11-395I6.3,,-0.018330702598175173,0.00012414535710758567,0.0024152335731393013
ENSG00000267259,CTD-2008P7.9,,0.09306775101139084,0.00012406174068513298,0.0024152335731393013
ENSG00000015676,NUDCD3,NUDCD3,0.0008097994842890168,0.0001240646442569604,0.0024152335731393013
ENSG00000006695,COX10,COX10,0.020171166464517314,0.00012475607633377628,0.0024198968590869066
ENSG00000163220,S100A9,S100A9,-0.0020811980892137174,0.0001246649596735594,0.0024198968590869066
ENSG00000197620,CXorf40A,CXorf40A,0.010279118718058727,0.00012464436461523398,0.0024198968590869066
ENSG00000272135,RP11-107C16.2,,0.28640162604193065,0.00012461973342614563,0.0024198968590869066
ENSG00000115289,PCGF1,PCGF1,-0.01333105589718158,0.0001252674511452723,0.002428010797124077
ENSG00000198863,RUNDC1,RUNDC1,0.004872235469452321,0.0001255717739401252,0.002432102457553026
ENSG00000104381,GDAP1,GDAP1,0.0009662140096967027,0.0001263830449279579,0.0024412191032540105
ENSG00000167693,NXN,NXN,-0.005716755326044704,0.00012651033874810924,0.0024412191032540105
ENSG00000251595,ABCA11P,ABCA11P,0.012748830376880968,0.0001264757837967645,0.0024412191032540105
ENSG00000169241,SLC50A1,SLC50A1,-0.01304877051090179,0.000126291741920026,0.0024412191032540105
ENSG00000129675,ARHGEF6,ARHGEF6,-0.002562407976387846,0.00012635943465189037,0.0024412191032540105
ENSG00000134802,SLC43A3,SLC43A3,-0.010244453142709593,0.00012679032456341943,0.0024448135828049147
ENSG00000184254,ALDH1A3,ALDH1A3,0.008338145840087102,0.000127970222814966,0.0024630083543642155
ENSG00000169299,PGM2,PGM2,-0.010577226507662877,0.00012802577118720126,0.0024630083543642155
ENSG00000254995,STX16-NPEPL1,STX16-NPEPL1,0.007915628889384314,0.00012782979064174252,0.0024630083543642155
ENSG00000075420,FNDC3B,FNDC3B,-0.00876035176127065,0.00012811155417502548,0.0024630083543642155
ENSG00000113889,KNG1,KNG1,0.08059950198195286,0.00012822029937686885,0.002463283792667991
ENSG00000156171,DRAM2,DRAM2,-0.005224676177318343,0.00012833001101397734,0.0024635773784721523
ENSG00000264985,RP11-449L23.2,,0.08217902176910598,0.00012846085099871285,0.002464275839489279
ENSG00000214960,ISPD,ISPD,0.02194620652730993,0.00012887569962549694,0.002470417433893895
ENSG00000167208,SNX20,SNX20,-0.04692270659828667,0.0001291587004067507,0.002474024474971893
ENSG00000089818,NECAP1,NECAP1,0.0008564934604436053,0.0001295300068372418,0.0024793164698289076
ENSG00000205562,RP11-497E19.1,,0.018487112225508785,0.000129647208489847,0.0024797404855510397
ENSG00000158373,HIST1H2BD,HIST1H2BD,-0.011864607337803274,0.00012998621514892506,0.002484403199282275
ENSG00000188352,FOCAD,FOCAD,0.0020996768115790587,0.00013021512136668356,0.002486956296731631
ENSG00000087111,PIGS,PIGS,0.006010688904449464,0.00013045697203550866,0.002489752701853976
ENSG00000144057,ST6GAL2,ST6GAL2,0.005510652306373957,0.00013069364765050384,0.0024912512257025572
ENSG00000120889,TNFRSF10B,TNFRSF10B,-0.00578329680977535,0.0001307264719991874,0.0024912512257025572
ENSG00000124491,F13A1,F13A1,-0.0050350293271968025,0.00013101596834952378,0.002494945692168413
ENSG00000117133,RPF1,RPF1,-0.007390474820271892,0.0001313919143627329,0.002500279835017753
ENSG00000257122,RRN3P3,RRN3P3,0.01870992026030123,0.0001321442293084063,0.0025036389240573795
ENSG00000138944,KIAA1644,KIAA1644,0.0010225253423330532,0.00013201304223087185,0.0025036389240573795
ENSG00000196724,ZNF418,ZNF418,0.01846586387418089,0.0001320557112155507,0.0025036389240573795
ENSG00000237850,RP11-483E23.2,,0.17678761561443992,0.0001319771146786053,0.0025036389240573795
ENSG00000120063,GNA13,GNA13,-0.00200032049813889,0.00013196584098318365,0.0025036389240573795
ENSG00000133740,E2F5,E2F5,-0.009481475223866413,0.0001318244809097591,0.0025036389240573795
ENSG00000198000,NOL8,NOL8,-0.006191205687848994,0.00013236443998032588,0.002504599279061097
ENSG00000204152,TIMM23B,TIMM23B,0.012738981283959684,0.00013238692191441803,0.002504599279061097
ENSG00000106560,GIMAP2,GIMAP2,-0.03247543686361598,0.00013292288873945068,0.002511532615659442
ENSG00000177954,RPS27,RPS27,-0.0004957840208603823,0.00013301532637277624,0.002511532615659442
ENSG00000104833,TUBB4A,TUBB4A,0.00014365890315829266,0.00013304220456289428,0.002511532615659442
ENSG00000180479,ZNF571,ZNF571,-0.017490324464053932,0.00013321933773946526,0.0025120542459450552
ENSG00000166685,COG1,COG1,0.0015968550255541865,0.00013335870024278051,0.0025120542459450552
ENSG00000135365,PHF21A,PHF21A,-0.0028180876609415558,0.00013329512949067368,0.0025120542459450552
ENSG00000072858,SIDT1,SIDT1,0.003780070513890074,0.00013377621145005403,0.002517992321600981
ENSG00000115041,KCNIP3,KCNIP3,0.0015960341761947034,0.00013393926754434737,0.002517992321600981
ENSG00000229719,MIR194-2HG,MIR194-2HG,0.05942242352888107,0.0001339634843183779,0.002517992321600981
ENSG00000147676,MAL2,MAL2,0.0009576493098487252,0.00013410272356395578,0.0025187947840605053
ENSG00000167565,SERTAD3,SERTAD3,-0.013486987883557854,0.00013424798374317426,0.002519709099191132
ENSG00000152495,CAMK4,CAMK4,0.0010482628306127911,0.0001347682970289643,0.0025276564350745147
ENSG00000264515,CTC-525D6.1,,0.023462941291843325,0.00013525370049793928,0.002534546824459125
ENSG00000156508,EEF1A1,EEF1A1,-6.17485008390823e-05,0.00013542712535152826,0.002534546824459125
ENSG00000182774,RPS17,RPS17,-0.0005887630569301883,0.00013536228991506416,0.002534546824459125
ENSG00000261829,RP11-223I10.1,,-0.010531913744121556,0.00013593190199256974,0.002541457293327639
ENSG00000169908,TM4SF1,TM4SF1,-0.0012252871412048733,0.0001359911986463791,0.002541457293327639
ENSG00000183943,PRKX,PRKX,-0.002515772066145173,0.00013638702542850822,0.0025470301405900865
ENSG00000141367,CLTC,CLTC,0.00025061251971549676,0.00013649082754385589,0.002547145350351685
ENSG00000157064,NMNAT2,NMNAT2,0.0004409007400908848,0.00013660964385930896,0.002547540385021809
ENSG00000164035,EMCN,EMCN,-0.009066826358189384,0.0001367416000943589,0.002548179717758377
ENSG00000067900,ROCK1,ROCK1,-0.0025044015236557787,0.00013779609918596059,0.0025659974530067987
ENSG00000131446,MGAT1,MGAT1,-0.002339631900174532,0.00013813086343761327,0.002568204121678809
ENSG00000223476,VN1R42P,VN1R42P,0.3418255970392101,0.00013809630868166778,0.002568204121678809
ENSG00000275329,RP11-83N9.6,,-0.12675156336949872,0.0001382099193850683,0.002568204121678809
ENSG00000102738,MRPS31,MRPS31,-0.008003559579355706,0.000138439383093103,0.002570637057306736
ENSG00000144891,AGTR1,AGTR1,-0.11033512024561024,0.00013874642677202953,0.002574506065473313
ENSG00000281189,GHET1,GHET1,0.055915548826413586,0.0001390366892295436,0.002576599669530014
ENSG00000148483,TMEM236,TMEM236,-0.0829383299621008,0.00013905678004899613,0.002576599669530014
ENSG00000265681,RPL17,RPL17,-0.000462287731650804,0.00013927080144537918,0.002578733810438962
ENSG00000214765,SEPT7P2,SEPT7P2,0.007715095003876008,0.00013999003571474322,0.002590212795575841
ENSG00000188488,SERPINA5,SERPINA5,-0.026739966975938417,0.00014030007617638063,0.002594109629599996
ENSG00000185742,C11orf87,C11orf87,0.0007527313734931782,0.0001410050930999995,0.0026052987775395803
ENSG00000163032,VSNL1,VSNL1,9.593477729143393e-05,0.00014136200447556482,0.002609626408372704
ENSG00000167785,ZNF558,ZNF558,-0.007166063748888629,0.00014143937067112589,0.002609626408372704
ENSG00000166710,B2M,B2M,-0.0002553907458768316,0.000142209348433453,0.0026182778343545204
ENSG00000136404,TM6SF1,TM6SF1,0.003906714592400787,0.00014217020355455914,0.0026182778343545204
ENSG00000129682,FGF13,FGF13,0.0013339014536404828,0.00014212635274613028,0.0026182778343545204
ENSG00000188599,NPIPP1,NPIPP1,-0.001954495112759286,0.00014350550737574078,0.002637518070574973
ENSG00000196700,ZNF512B,ZNF512B,0.0039043773540766045,0.00014355765495865921,0.002637518070574973
ENSG00000087206,UIMC1,UIMC1,-0.009112143467598142,0.00014344024340917638,0.002637518070574973
ENSG00000175287,PHYHD1,PHYHD1,-0.003205287175704345,0.0001438538181676163,0.002641099410397567
ENSG00000187049,TMEM216,TMEM216,-0.011070530147470168,0.00014434589087441996,0.002645976310903335
ENSG00000050327,ARHGEF5,ARHGEF5,-0.04628056035274068,0.00014442371370027018,0.002645976310903335
ENSG00000110042,DTX4,DTX4,0.002779534577262364,0.0001442800527634569,0.002645976310903335
ENSG00000111181,SLC6A12,SLC6A12,-0.002453116908944355,0.00014493183998876003,0.002653422297169657
