gene_id,Gene name,HGNC symbol,counts__beta,counts__p,counts__padj
ENSG00000259319,RP11-293M10.6,,-0.014636129421169496,3.8092736488581906e-05,0.0019422270944907559
ENSG00000137124,ALDH1B1,ALDH1B1,-0.01568605423078311,3.8419951936208285e-05,0.0019510029922105085
ENSG00000167632,TRAPPC9,TRAPPC9,-0.0036996500281284658,3.8607183591166105e-05,0.0019571879003589467
ENSG00000157514,TSC22D3,TSC22D3,0.0007664498512290857,3.878581542626769e-05,0.0019600673782163053
ENSG00000161653,NAGS,NAGS,0.04463392126641931,3.8795048074358185e-05,0.0019600673782163053
ENSG00000164398,ACSL6,ACSL6,-0.0007875714889400286,3.888591884837478e-05,0.0019613454177991392
ENSG00000198668,CALM1,CALM1,-5.056925911028991e-05,3.8979917146964034e-05,0.0019627766361375323
ENSG00000101306,MYLK2,MYLK2,-0.043588021923498886,3.916718441054901e-05,0.0019655880632877864
ENSG00000263990,CTC-542B22.2,,-0.10181902161405347,3.915887830130416e-05,0.0019655880632877864
ENSG00000101347,SAMHD1,SAMHD1,0.002410207044676725,3.944093991126163e-05,0.0019727065430532363
ENSG00000129636,ITFG1,ITFG1,-0.0007255797860869494,3.9412706124952734e-05,0.0019727065430532363
ENSG00000163132,MSX1,MSX1,0.0037273595881579954,3.9623131023125424e-05,0.0019785105991680825
ENSG00000125753,VASP,VASP,0.0041410329110771965,4.005881852253701e-05,0.001993609420980169
ENSG00000126953,TIMM8A,TIMM8A,-0.018454070525819,3.999817324118471e-05,0.001993609420980169
ENSG00000182718,ANXA2,ANXA2,0.0015470179444004046,4.0263554468955576e-05,0.0020004699570871447
ENSG00000159216,RUNX1,RUNX1,0.007403042067996939,4.0781190670302614e-05,0.0020228282138453585
ENSG00000271474,RP11-710C12.1,,-0.009526208875476077,4.102916268755585e-05,0.002029437031675643
ENSG00000065911,MTHFD2,MTHFD2,0.007234840974005751,4.110732096007652e-05,0.002029437031675643
ENSG00000183615,FAM167B,FAM167B,0.03666617092423848,4.111798198580541e-05,0.002029437031675643
ENSG00000111859,NEDD9,NEDD9,0.003604888434599394,4.163428647185885e-05,0.0020515346101701785
ENSG00000150048,CLEC1A,CLEC1A,0.02312489319262128,4.2038219715268e-05,0.0020665132721613454
ENSG00000186298,PPP1CC,PPP1CC,0.0012451370665648536,4.207644877118888e-05,0.0020665132721613454
ENSG00000164112,TMEM155,TMEM155,-0.0014518278234779002,4.23885249908329e-05,0.0020784275122554307
ENSG00000161921,CXCL16,CXCL16,0.005952814165466425,4.301696734754224e-05,0.002105789678175104
ENSG00000171723,GPHN,GPHN,-0.003799513808603788,4.317415854426798e-05,0.002110031179835058
ENSG00000146833,TRIM4,TRIM4,0.006697081896476218,4.3553695223130795e-05,0.002114758156045198
ENSG00000149269,PAK1,PAK1,-0.00025809529282177563,4.338860459285332e-05,0.002114758156045198
ENSG00000166527,CLEC4D,CLEC4D,0.19371862477543075,4.3419670778033215e-05,0.002114758156045198
ENSG00000124875,CXCL6,CXCL6,0.3018581582011935,4.355242336462339e-05,0.002114758156045198
ENSG00000144712,CAND2,CAND2,-0.004909535111256214,4.3638861917050236e-05,0.0021154592543581405
ENSG00000253882,RP11-61L23.2,,0.018144350943256646,4.412388955876701e-05,0.002128621833391486
ENSG00000204843,DCTN1,DCTN1,-0.0002910690157708118,4.4085391146531094e-05,0.002128621833391486
ENSG00000172348,RCAN2,RCAN2,-0.0003361566447404613,4.40435481904311e-05,0.002128621833391486
ENSG00000145040,UCN2,UCN2,0.2311862842080193,4.4250339111151504e-05,0.0021312844489767176
ENSG00000128274,A4GALT,A4GALT,0.00746494733319183,4.4770750852629604e-05,0.0021494272199071448
ENSG00000231355,AP000302.58,,0.06601864344119956,4.470617121743459e-05,0.0021494272199071448
ENSG00000172748,ZNF596,ZNF596,-0.014497028904120838,4.550678392711838e-05,0.0021775562438957163
ENSG00000137198,GMPR,GMPR,0.0035549951391154757,4.5575065485747857e-05,0.0021775562438957163
ENSG00000196376,SLC35F1,SLC35F1,-0.0016298195844194141,4.553222013903291e-05,0.0021775562438957163
ENSG00000123427,METTL21B,METTL21B,0.02103241554899728,4.59561929212482e-05,0.002185319287898568
ENSG00000134986,NREP,NREP,-0.0007056961814680718,4.595673126339683e-05,0.002185319287898568
ENSG00000188488,SERPINA5,SERPINA5,0.028640416242628364,4.593935006980132e-05,0.002185319287898568
ENSG00000186862,PDZD7,PDZD7,-0.004861403365955574,4.625644267197693e-05,0.0021960796830457615
ENSG00000158571,PFKFB1,PFKFB1,-0.16695902166687893,4.6554337166493376e-05,0.00220671984889036
ENSG00000156475,PPP2R2B,PPP2R2B,-0.0007527111302870317,4.669813617874663e-05,0.0022100336283327714
ENSG00000175711,B3GNTL1,B3GNTL1,-0.015157438508549462,4.720987323947323e-05,0.0022291473944630433
ENSG00000117318,ID3,ID3,0.0015076782585449276,4.7251068140741204e-05,0.0022291473944630433
ENSG00000104689,TNFRSF10A,TNFRSF10A,0.04435857192341547,4.7377635129519646e-05,0.0022315985302739094
ENSG00000282907,LA16c-407A10.3,,-0.19211277111798425,4.745662070027024e-05,0.002231804284819313
ENSG00000182118,FAM89A,FAM89A,0.0065680138160697215,4.7742093049363283e-05,0.0022417048714387057
ENSG00000085276,MECOM,MECOM,0.006484328956408414,4.782132136671446e-05,0.002241905520499106
ENSG00000257702,LBX2-AS1,LBX2-AS1,0.06401717744215331,4.791087466149424e-05,0.002242588828052101
ENSG00000167553,TUBA1C,TUBA1C,0.008495790990093288,4.8236219518660306e-05,0.002250638191138689
ENSG00000229356,LRRC3-AS1,LRRC3-AS1,0.1518480414023905,4.833445810281667e-05,0.002250638191138689
ENSG00000163191,S100A11,S100A11,0.003278643588903034,4.830860048088415e-05,0.002250638191138689
ENSG00000106211,HSPB1,HSPB1,0.0002416888894217372,4.8383830053566605e-05,0.002250638191138689
ENSG00000082497,SERTAD4,SERTAD4,-0.008033068105221782,4.8469369593573404e-05,0.0022511162182356835
ENSG00000169299,PGM2,PGM2,0.009714229798365392,4.873428802587565e-05,0.0022575815232532487
ENSG00000143624,INTS3,INTS3,-0.0011520877040848876,4.88350132245019e-05,0.0022575815232532487
ENSG00000159784,FAM131B,FAM131B,-0.0007541702228338669,4.880873163559674e-05,0.0022575815232532487
ENSG00000134262,AP4B1,AP4B1,-0.006933391163436557,4.919179660600737e-05,0.0022705657970458018
ENSG00000144837,PLA1A,PLA1A,0.00687016490449696,4.948709141427976e-05,0.0022806762776596424
ENSG00000155307,SAMSN1,SAMSN1,0.016260176154246124,4.965872920126291e-05,0.002285065523707344
ENSG00000162496,DHRS3,DHRS3,0.003563213004389965,4.974351784570175e-05,0.002285451027288693
ENSG00000167208,SNX20,SNX20,0.04486046489597434,4.988802878214127e-05,0.0022885750626899467
ENSG00000010379,SLC6A13,SLC6A13,0.005353782508241074,5.0279928095697806e-05,0.002303020902515041
ENSG00000183688,RFLNB,RFLNB,0.006565114362477761,5.078349139875371e-05,0.002322466259442577
ENSG00000231312,AC007246.3,,-0.005794047420343876,5.0859759275656564e-05,0.002322466259442577
ENSG00000074219,TEAD2,TEAD2,0.009845802264034084,5.1482843257733e-05,0.002337982828635629
ENSG00000272288,RP11-140K17.3,,0.032496818605550704,5.164288093417735e-05,0.002337982828635629
ENSG00000165113,GKAP1,GKAP1,0.0068617064581781035,5.166856067295722e-05,0.002337982828635629
ENSG00000163737,PF4,PF4,0.2101993605983382,5.164649265454457e-05,0.002337982828635629
ENSG00000273038,RP11-479G22.8,,0.0438228349984971,5.141866470603773e-05,0.002337982828635629
ENSG00000121764,HCRTR1,HCRTR1,-0.10987182346175556,5.145765209380038e-05,0.002337982828635629
ENSG00000230487,PSMG3-AS1,PSMG3-AS1,-0.007437277277561466,5.183997334412549e-05,0.00234219577450573
ENSG00000115365,LANCL1,LANCL1,-0.0004056277165289312,5.241230575281365e-05,0.002364482752740054
ENSG00000005194,CIAPIN1,CIAPIN1,-0.003408027443543197,5.2558448580986024e-05,0.002367504814845319
ENSG00000085832,EPS15,EPS15,-0.0006010786562986103,5.287685943966558e-05,0.0023782659636697712
ENSG00000172824,CES4A,CES4A,-0.001395204856874214,5.382787441199355e-05,0.002417404990484575
ENSG00000158869,FCER1G,FCER1G,0.005257910417608834,5.44098036051599e-05,0.002439875900795101
ENSG00000069974,RAB27A,RAB27A,0.011025299464367144,5.4904638770114644e-05,0.0024547051503948122
ENSG00000197579,TOPORS,TOPORS,0.0052241694657803725,5.4874925357051296e-05,0.0024547051503948122
ENSG00000151690,MFSD6,MFSD6,-0.0008638709268214567,5.52429324390813e-05,0.002466143446646152
ENSG00000115596,WNT6,WNT6,0.033152315742953305,5.5505785793719107e-05,0.002474184877928672
ENSG00000236279,CLEC2L,CLEC2L,-0.0019980217899454988,5.5609646017806824e-05,0.002475125762488991
ENSG00000118640,VAMP8,VAMP8,0.01045228049183577,5.6136259506622814e-05,0.002491150625879953
ENSG00000154975,CA10,CA10,-0.0010760827402873023,5.608485807495622e-05,0.002491150625879953
ENSG00000231768,LINC01354,LINC01354,0.010286099227645788,5.635647348756212e-05,0.002497217958537753
ENSG00000176105,YES1,YES1,0.00335268583595024,5.657782040147108e-05,0.002503317467763314
ENSG00000115194,SLC30A3,SLC30A3,-0.00094880589055417,5.6767322950901367e-05,0.002504877482118895
ENSG00000004866,ST7,ST7,0.006211372495631283,5.6780572814330015e-05,0.002504877482118895
ENSG00000255442,RP11-347H15.1,,-0.17835583234755556,5.7340578815678895e-05,0.002513985651137757
ENSG00000145685,LHFPL2,LHFPL2,0.00271968975953631,5.728041434527321e-05,0.002513985651137757
ENSG00000138785,INTS12,INTS12,0.014311784166280657,5.717485377099152e-05,0.002513985651137757
ENSG00000121390,PSPC1,PSPC1,-0.003808506599672397,5.719391597436285e-05,0.002513985651137757
ENSG00000269814,CTC-273B12.10,,0.045712770088324216,5.740729520986587e-05,0.002513985651137757
ENSG00000232859,LYRM9,LYRM9,-0.0018272520260801273,5.759629433554904e-05,0.002518574800550104
ENSG00000154079,SDHAF4,SDHAF4,-0.010750376217431487,5.803939689164041e-05,0.002534245782524036
ENSG00000102287,GABRE,GABRE,0.006572918940323335,5.8258516786091625e-05,0.002540105301854228
ENSG00000117091,CD48,CD48,0.10232971943046056,5.890935129193586e-05,0.002563207609468262
ENSG00000206113,CFAP99,CFAP99,-0.07251685688252954,5.895977383196804e-05,0.002563207609468262
ENSG00000213699,SLC35F6,SLC35F6,-0.007733068060115797,5.9254838464695154e-05,0.002572296398373051
ENSG00000150977,RILPL2,RILPL2,0.00949861059600232,5.934344387170667e-05,0.002572409284351805
ENSG00000130429,ARPC1B,ARPC1B,0.0033664987464857377,5.95866632846498e-05,0.0025792143253891104
ENSG00000131459,GFPT2,GFPT2,0.004555255996957102,5.969161736696371e-05,0.002580023519430469
ENSG00000130600,H19,H19,0.023455412854279503,6.0065320902857884e-05,0.002583696510441776
ENSG00000116353,MECR,MECR,-0.0050681413387652675,6.0031876784383265e-05,0.002583696510441776
ENSG00000243686,RPLP1P11,RPLP1P11,0.15441130011305726,6.001462619642517e-05,0.002583696510441776
ENSG00000275074,NUDT18,NUDT18,-0.010351917307365163,6.01221254185047e-05,0.002583696510441776
ENSG00000175874,CREG2,CREG2,-0.0003005337113262424,6.059390925583497e-05,0.002600235044249676
ENSG00000106809,OGN,OGN,0.003213583504629944,6.07852602183545e-05,0.002602953594506834
ENSG00000077942,FBLN1,FBLN1,0.002039141462699861,6.083131269007946e-05,0.002602953594506834
ENSG00000065665,SEC61A2,SEC61A2,-0.002427696470712493,6.103939627288836e-05,0.002608126203602986
ENSG00000152518,ZFP36L2,ZFP36L2,0.0011951497152673048,6.115292786024185e-05,0.0026092497465047557
ENSG00000165092,ALDH1A1,ALDH1A1,-0.0018457727112021953,6.126221456193015e-05,0.0026101892272754
ENSG00000158825,CDA,CDA,0.02516200790223724,6.168976625942069e-05,0.002624667011122721
ENSG00000185933,CALHM1,CALHM1,-0.01513633055945794,6.224054820858084e-05,0.002629355281315996
ENSG00000104356,POP1,POP1,-0.02236672846484511,6.206326367852455e-05,0.002629355281315996
ENSG00000184117,NIPSNAP1,NIPSNAP1,-0.0017253428277186848,6.228253142159801e-05,0.002629355281315996
ENSG00000082213,C5orf22,C5orf22,-0.005145633538853306,6.196673465175273e-05,0.002629355281315996
ENSG00000178235,SLITRK1,SLITRK1,-0.0020164039086799624,6.228648327932795e-05,0.002629355281315996
ENSG00000165389,SPTSSA,SPTSSA,0.0034268696256222154,6.232741205125514e-05,0.002629355281315996
ENSG00000176490,DIRAS1,DIRAS1,-0.00045828605599413535,6.266814057842575e-05,0.002632590006602126
ENSG00000108666,C17orf75,C17orf75,-0.005618377880154429,6.264704465397397e-05,0.002632590006602126
ENSG00000169045,HNRNPH1,HNRNPH1,0.0006223124350490527,6.250911131644443e-05,0.002632590006602126
ENSG00000180592,SKIDA1,SKIDA1,-0.03012749295568065,6.311381654788839e-05,0.002644264649646001
ENSG00000137522,RNF121,RNF121,-0.010337440874679716,6.31426775579147e-05,0.002644264649646001
ENSG00000110583,NAA40,NAA40,-0.0062850390263554145,6.321127464048448e-05,0.002644264649646001
ENSG00000075945,KIFAP3,KIFAP3,-0.0007030328112589947,6.3716716107165e-05,0.002657973471081318
ENSG00000155324,GRAMD3,GRAMD3,0.0009669186557565195,6.364578564965749e-05,0.002657973471081318
ENSG00000167114,SLC27A4,SLC27A4,-0.0018234274964604856,6.386624055798595e-05,0.002660500355277661
ENSG00000144057,ST6GAL2,ST6GAL2,-0.004173962316372589,6.398902180515531e-05,0.0026614126522656505
ENSG00000139190,VAMP1,VAMP1,-0.0005693468018488072,6.418985271394728e-05,0.0026614126522656505
ENSG00000184557,SOCS3,SOCS3,0.0014434712530556526,6.424406335459043e-05,0.0026614126522656505
ENSG00000100796,PPP4R3A,PPP4R3A,0.002412769395678648,6.420586898647773e-05,0.0026614126522656505
ENSG00000127314,RAP1B,RAP1B,0.002134127502536182,6.454792547627708e-05,0.002667402335727573
ENSG00000180871,CXCR2,CXCR2,0.07223291863056053,6.456701073442872e-05,0.002667402335727573
ENSG00000115325,DOK1,DOK1,0.013056261084772426,6.480775548300954e-05,0.002673655126202504
ENSG00000186867,QRFPR,QRFPR,-0.1172235729811296,6.496744063866355e-05,0.0026765511701135358
ENSG00000276261,RP11-1060J15.9,,0.05383177239197177,6.513140178954213e-05,0.002679615168535357
ENSG00000117152,RGS4,RGS4,-0.00014731739597895622,6.54566511347765e-05,0.002689297301430172
ENSG00000104324,CPQ,CPQ,0.003257748036138177,6.571897990903519e-05,0.0026963713156093853
ENSG00000137103,TMEM8B,TMEM8B,-0.0033535239657586226,6.595897879368984e-05,0.0027025110352318672
ENSG00000241697,TMEFF1,TMEFF1,-0.0064446006886613606,6.653681618740137e-05,0.002722457143864809
ENSG00000164850,GPER1,GPER1,0.005646770849908039,6.665059713062416e-05,0.002723387104066897
ENSG00000100360,IFT27,IFT27,-0.003343490262735198,6.681151310927724e-05,0.002726237867801477
ENSG00000204390,HSPA1L,HSPA1L,0.015669380683822204,6.705796676342857e-05,0.002728848688291359
ENSG00000180229,HERC2P3,HERC2P3,0.0003240618093725753,6.703192317503161e-05,0.002728848688291359
ENSG00000153879,CEBPG,CEBPG,0.0028245039346378987,6.736697998122043e-05,0.002737698873965086
ENSG00000126804,ZBTB1,ZBTB1,0.0032345992925917532,6.766610792774408e-05,0.002746123864476018
ENSG00000136732,GYPC,GYPC,0.010082754157784948,6.787340275205e-05,0.002747081835336693
ENSG00000105227,PRX,PRX,0.0057871167064061394,6.78298006769884e-05,0.002747081835336693
ENSG00000114978,MOB1A,MOB1A,0.0029704162605075856,6.80414326525991e-05,0.002750161149512485
ENSG00000178921,PFAS,PFAS,-0.007726614011449745,6.836689601708024e-05,0.002759586855426275
ENSG00000076067,RBMS2,RBMS2,0.0034258366957330877,6.904760174042401e-05,0.0027833069650351518
ENSG00000105426,PTPRS,PTPRS,-0.0007784104138731227,6.967720563300084e-05,0.0028049060840956326
ENSG00000147432,CHRNB3,CHRNB3,-0.09187714429326922,6.990601056366952e-05,0.002810334376289456
ENSG00000264016,CTC-297N7.9,,0.07748858590220975,7.013441649639239e-05,0.002815732077056505
ENSG00000112578,BYSL,BYSL,-0.01743207123912295,7.033084701635328e-05,0.002819833289891591
ENSG00000241399,CD302,CD302,0.0054139109112840795,7.058468292042708e-05,0.002826222043038787
ENSG00000134419,RPS15A,RPS15A,0.0007890040743600932,7.16602829849977e-05,0.002865453294226312
ENSG00000058091,CDK14,CDK14,-0.000654310399787681,7.177988019602122e-05,0.002866403493542049
ENSG00000273176,RP3-510H16.3,,0.23567500915943496,7.18808020140349e-05,0.002866606384319712
ENSG00000018280,SLC11A1,SLC11A1,0.002845859459388992,7.228250085755672e-05,0.002874959575331811
ENSG00000198932,GPRASP1,GPRASP1,-0.00039812480983054607,7.223283948676329e-05,0.002874959575331811
ENSG00000260325,HSPB9,HSPB9,0.0968935566764252,7.257907347779646e-05,0.002882921763241557
ENSG00000141506,PIK3R5,PIK3R5,0.020648584274208685,7.326651522032712e-05,0.0029063679976657607
ENSG00000035687,ADSS,ADSS,-0.0017763797294182626,7.353934915610427e-05,0.002913327063919309
ENSG00000235688,AC116614.1,,0.0962535300407587,7.479432018842047e-05,0.00295231980608395
ENSG00000144306,SCRN3,SCRN3,-0.00413163849801149,7.505402987284526e-05,0.00295231980608395
ENSG00000223572,CKMT1A,CKMT1A,-0.0011562807376855385,7.511585999431247e-05,0.00295231980608395
ENSG00000164707,SLC13A4,SLC13A4,0.0032441890749098485,7.502366507350366e-05,0.00295231980608395
ENSG00000127920,GNG11,GNG11,0.002789660544736457,7.499286275869377e-05,0.00295231980608395
ENSG00000158411,MITD1,MITD1,0.006242965924844396,7.477958907831095e-05,0.00295231980608395
ENSG00000103042,SLC38A7,SLC38A7,-0.005738055429354147,7.647073964944795e-05,0.0030016270641928977
ENSG00000110719,TCIRG1,TCIRG1,0.004111489454815456,7.676770243914001e-05,0.003009334180805606
ENSG00000070718,AP3M2,AP3M2,-0.0012907426136748769,7.695670629825901e-05,0.003012794614372941
ENSG00000225217,HSPA7,HSPA7,0.02146996316547857,7.718182390070717e-05,0.003017657977608041
ENSG00000268401,CTC-344H19.4,,-0.04759501464654987,7.798182332519055e-05,0.0030252092550667304
ENSG00000144227,NXPH2,NXPH2,-0.024274799404756527,7.778464397978357e-05,0.0030252092550667304
ENSG00000178602,OTOS,OTOS,0.02333497019130884,7.795024948753504e-05,0.0030252092550667304
ENSG00000168229,PTGDR,PTGDR,0.02434306425536987,7.767861275076449e-05,0.0030252092550667304
ENSG00000165195,PIGA,PIGA,0.006395870575438292,7.788864161872855e-05,0.0030252092550667304
ENSG00000109320,NFKB1,NFKB1,0.0070067212003419605,7.758148273662169e-05,0.0030252092550667304
ENSG00000125459,MSTO1,MSTO1,-0.003956229660284132,7.846655187526697e-05,0.003040070682110408
ENSG00000115598,IL1RL2,IL1RL2,-0.03804057951163692,7.897928753741733e-05,0.0030559773483106764
ENSG00000253730,RP11-893F2.13,,0.09697507585776496,7.912314755220695e-05,0.0030575882988197805
ENSG00000275409,RP11-131L12.4,,0.02827995130082693,7.955703450401863e-05,0.0030703882606647713
ENSG00000184492,FOXD4L1,FOXD4L1,0.09511085864429407,7.998122644770067e-05,0.003082781550323102
ENSG00000175426,PCSK1,PCSK1,-0.0007832797300320769,8.051737207281917e-05,0.003097011076659375
ENSG00000123595,RAB9A,RAB9A,0.00465058675387014,8.055749306723481e-05,0.003097011076659375
ENSG00000214279,SCART1,,-0.011280278245041851,8.100386061171694e-05,0.003110173903589799
ENSG00000132872,SYT4,SYT4,-0.0004035137523816604,8.111247807862654e-05,0.0031103515632457945
ENSG00000272944,CTD-2308L22.1,,-0.024667314897204584,8.127806246449598e-05,0.003112710433179353
ENSG00000090339,ICAM1,ICAM1,0.0036863278465835204,8.143824084005935e-05,0.003114856500672859
ENSG00000181885,CLDN7,CLDN7,0.10649229276924796,8.198570265749439e-05,0.0031317910172230607
ENSG00000172530,BANP,BANP,0.00809979286052551,8.235460001282391e-05,0.0031411141013363976
ENSG00000109911,ELP4,ELP4,0.008327282762724517,8.243980506683625e-05,0.0031411141013363976
ENSG00000010610,CD4,CD4,0.005186457918986986,8.352014472146063e-05,0.0031723088873188213
ENSG00000166159,LRTM2,LRTM2,-0.002475043793555471,8.357671023762059e-05,0.0031723088873188213
ENSG00000124491,F13A1,F13A1,0.004051770912856442,8.337959582060961e-05,0.0031723088873188213
ENSG00000128482,RNF112,RNF112,-0.001524155417411275,8.385722594661527e-05,0.003178922215542792
ENSG00000127993,RBM48,RBM48,0.002517410605676672,8.424388887151579e-05,0.0031814832274583804
ENSG00000153820,SPHKAP,SPHKAP,-0.0028113729019695944,8.410480067000403e-05,0.0031814832274583804
ENSG00000197256,KANK2,KANK2,0.0015808567720595225,8.41730217968628e-05,0.0031814832274583804
ENSG00000183317,EPHA10,EPHA10,-0.003258860825190169,8.472303375173242e-05,0.0031955434294001464
ENSG00000110324,IL10RA,IL10RA,0.009147105521379094,8.498314106097915e-05,0.003200726451561409
ENSG00000067842,ATP2B3,ATP2B3,-0.0012827471602428265,8.507447438954596e-05,0.003200726451561409
ENSG00000165125,TRPV6,TRPV6,-0.005465938480644556,8.648872175265332e-05,0.003249846316107865
ENSG00000134453,RBM17,RBM17,0.0014930218619840796,8.689638134196097e-05,0.003261067460399063
ENSG00000110079,MS4A4A,MS4A4A,0.016557095339571632,8.720445216892081e-05,0.0032644370017176736
ENSG00000153012,LGI2,LGI2,-0.005667427939090305,8.718611682567712e-05,0.0032644370017176736
ENSG00000183943,PRKX,PRKX,0.0026102365946071306,8.74324108143254e-05,0.003268879259320591
ENSG00000106477,CEP41,CEP41,-0.006121046765596656,8.846636243220463e-05,0.0033002840101591393
ENSG00000204389,HSPA1A,HSPA1A,7.271108774916841e-05,8.849307175351484e-05,0.0033002840101591393
ENSG00000112773,FAM46A,FAM46A,0.010826543316530565,8.866856541989154e-05,0.003302710824046023
ENSG00000168994,PXDC1,PXDC1,0.0026854577447353173,8.938224240595538e-05,0.0033230567966998905
ENSG00000122986,HVCN1,HVCN1,0.006805766472033213,8.943700171659685e-05,0.0033230567966998905
ENSG00000055955,ITIH4,ITIH4,-0.011605942517372276,8.968002716880362e-05,0.003324818958993364
ENSG00000182901,RGS7,RGS7,-0.0015157134041235833,8.97067502476645e-05,0.003324818958993364
ENSG00000105329,TGFB1,TGFB1,0.004650677727096485,8.999847427337837e-05,0.003331502927619737
ENSG00000134253,TRIM45,TRIM45,-0.01427433121011436,9.018420663731153e-05,0.003334251694093928
ENSG00000185189,NRBP2,NRBP2,-0.0006300464181738255,9.060436277885664e-05,0.0033456499885377803
ENSG00000172243,CLEC7A,CLEC7A,0.009301062049898971,9.082374302349372e-05,0.003349615479448455
ENSG00000139726,DENR,DENR,-0.002459890578521049,9.102050782550107e-05,0.0033527381638679037
ENSG00000163462,TRIM46,TRIM46,-0.003467841368906884,9.240310990887846e-05,0.0033994797261679643
ENSG00000112029,FBXO5,FBXO5,0.029444795282061002,9.292707361696628e-05,0.003414556230815064
ENSG00000236714,LINC01844,LINC01844,-0.04913776729327228,9.315349736893627e-05,0.003418676204055073
ENSG00000163884,KLF15,KLF15,0.0015429898618272784,9.356036020613524e-05,0.0034287426423457
ENSG00000150687,PRSS23,PRSS23,0.004161934883915222,9.365706248065651e-05,0.0034287426423457
ENSG00000144597,EAF1,EAF1,-0.003649372921230151,9.436990603350905e-05,0.003433824683044107
ENSG00000138944,KIAA1644,KIAA1644,-0.0008943769183273543,9.43161295895445e-05,0.003433824683044107
ENSG00000160439,RDH13,RDH13,-0.009860489123623363,9.425228833048747e-05,0.003433824683044107
ENSG00000118707,TGIF2,TGIF2,0.019970727159412803,9.419346691597053e-05,0.003433824683044107
ENSG00000198855,FICD,FICD,-0.020711807158907,9.432349504823193e-05,0.003433824683044107
ENSG00000112186,CAP2,CAP2,-0.0003900678961849027,9.505822690514254e-05,0.003440048195363221
ENSG00000173451,THAP2,THAP2,0.0053928353904957255,9.520140778729314e-05,0.003440048195363221
ENSG00000092820,EZR,EZR,0.0004907661497321236,9.471290138396428e-05,0.003440048195363221
ENSG00000172831,CES2,CES2,-0.002313580240392447,9.514609616212422e-05,0.003440048195363221
ENSG00000248866,USP46-AS1,USP46-AS1,-0.04343071931675042,9.512580596982012e-05,0.003440048195363221
ENSG00000278052,RP11-379L18.3,,0.11269688349386395,9.523102326181032e-05,0.003440048195363221
ENSG00000204681,GABBR1,GABBR1,-0.00028576217530290176,9.552697056036674e-05,0.003446576223716006
ENSG00000108395,TRIM37,TRIM37,-0.0006170252511716914,9.639495695257241e-05,0.003473702605363181
ENSG00000164600,NEUROD6,NEUROD6,-0.0011158188248848527,9.724630823071401e-05,0.0035001649568960967
ENSG00000144381,HSPD1,HSPD1,0.0006093961149732305,9.788797160537044e-05,0.0035187749887365853
ENSG00000114812,VIPR1,VIPR1,-0.0026346661388879627,9.799864813164748e-05,0.0035187749887365853
ENSG00000168566,SNRNP48,SNRNP48,0.005055001272076229,9.84525001435088e-05,0.0035308324691754782
ENSG00000233639,LINC01158,LINC01158,0.0037263853887722297,9.977341172173748e-05,0.0035739194546073865
ENSG00000132763,MMACHC,MMACHC,-0.014862775254556026,0.00010005929930623214,0.0035798727778102906
ENSG00000277246,RP11-153I24.4,,0.08474494725886737,0.00010052716659614268,0.003592314878005529
ENSG00000100351,GRAP2,GRAP2,0.194133013439868,0.00010106128969400441,0.0036070920939709687
ENSG00000110042,DTX4,DTX4,-0.0021953197945083873,0.00010139991713165042,0.003610561335009124
ENSG00000143153,ATP1B1,ATP1B1,-0.00010924186365739096,0.00010133135558054728,0.003610561335009124
ENSG00000182575,NXPH3,NXPH3,-0.004115634793161134,0.00010204610916109136,0.00362895279719244
ENSG00000163584,RPL22L1,RPL22L1,0.008654500604895138,0.00010215908576516328,0.00362895279719244
ENSG00000106333,PCOLCE,PCOLCE,0.007830151759930579,0.000102445419266739,0.0036348072245173937
ENSG00000075426,FOSL2,FOSL2,0.0006751251988654147,0.00010266454094476353,0.0036382659000685743
ENSG00000221823,PPP3R1,PPP3R1,-0.000290635712043337,0.00010315683817185842,0.0036513858339885024
ENSG00000139641,ESYT1,ESYT1,-0.002627544225853939,0.00010390067682586325,0.0036733679005455907
ENSG00000272923,RP11-391L3.1,,-0.19926813903317367,0.0001041443165428202,0.003677634601884005
ENSG00000136738,STAM,STAM,-0.003913626889836133,0.00010450148526397475,0.003684510458479017
ENSG00000162241,SLC25A45,SLC25A45,-0.011581641161056123,0.00010458540218150072,0.003684510458479017
ENSG00000100321,SYNGR1,SYNGR1,-0.00020269261120975512,0.00010517102331275564,0.003700782714452377
ENSG00000261168,RP11-68I18.10,,0.05565043489574385,0.00010538053313047246,0.003703797586289578
ENSG00000015676,NUDCD3,NUDCD3,-0.0006976768742212251,0.00010596546020624764,0.0037199846417474967
ENSG00000170577,SIX2,SIX2,0.05933588789234143,0.00010739902897272112,0.0037520581208613647
ENSG00000196329,GIMAP5,GIMAP5,0.006052781054271857,0.00010728607612320308,0.0037520581208613647
ENSG00000116560,SFPQ,SFPQ,-0.0008544784269246739,0.00010750631259037746,0.0037520581208613647
ENSG00000143772,ITPKB,ITPKB,0.0003295044219259892,0.00010729617870164354,0.0037520581208613647
ENSG00000124942,AHNAK,AHNAK,0.0001318785050726464,0.0001071019018503705,0.0037520581208613647
ENSG00000124785,NRN1,NRN1,-0.0003502189676251749,0.00010799378561276995,0.003754810643805406
ENSG00000259177,RP11-154B12.3,,0.07588945440438884,0.00010808732745959392,0.003754810643805406
ENSG00000129667,RHBDF2,RHBDF2,0.0043208770501394714,0.00010793441278378336,0.003754810643805406
