gene_id,H_1106_BA9_mRNASeq,H_1104_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_1104_BA9_mRNASeq
ENSG00000008283.15,940.819,726.997,1123.23,900.5110000000002,548.651
ENSG00000264529.1,28.0,96.0,2.0,22.0,2.0
ENSG00000170921.14,8365.14,13185.7,1261.77,7701.5,948.0
ENSG00000277203.1,153.84799999999996,274.0,212.666,79.4737,588.278
ENSG00000173838.11,25.4748,118.911,14.6449,133.16299999999998,10.1278
ENSG00000011028.13,279.0,366.0,210.0,542.86,96.9667
ENSG00000274565.1,10.5785,21.401,17.0,23.4018,5.0
ENSG00000108506.11,1217.88,1091.15,142.296,1227.69,114.163
ENSG00000121068.13,46.0,78.0,149.0,27.0,160.0
ENSG00000267207.1,14.0,12.0,1.0214299999999998,16.0,1.00099
ENSG00000259349.1,25.6143,29.5856,1.0,18.9745,3.0
ENSG00000267248.1,80.4007,177.917,27.502,69.0,52.0
ENSG00000267416.1,62.8353,73.9863,9.84033,55.0057,6.49259
ENSG00000267302.5,143.931,177.69299999999996,19.9506,143.108,8.51716
ENSG00000241913.1,22.0,16.0,1.0,23.0,2.0
ENSG00000108443.13,2006.64,1586.78,372.0,1624.43,401.127
ENSG00000108423.14,276.532,297.944,88.1355,288.3640000000001,61.8613
ENSG00000141378.14,876.995,759.9780000000002,275.065,828.096,155.0
ENSG00000130175.9,1632.15,1773.42,2403.8,1744.85,1545.84
ENSG00000141367.11,35925.6,18176.0,7157.03,25998.5,4543.18
ENSG00000273702.1,77.735,43.0497,70.0,115.35,19.2525
ENSG00000153982.10,1208.33,487.829,181.427,606.908,235.0
ENSG00000167447.12,669.581,424.314,187.505,582.395,94.7993
ENSG00000182628.12,1152.2,588.742,331.126,870.4169999999998,346.695
ENSG00000224738.1,30.5102,39.6202,10.1225,28.3933,6.77657
ENSG00000263558.2,26.5849,13.4582,3.98626,10.7577,1.32355
ENSG00000108387.14,7520.02,2090.28,6401.41,3857.09,2584.1
ENSG00000108389.9,4231.85,2255.44,1085.84,2750.9,874.673
ENSG00000213246.6,1130.0,562.0,811.395,1050.0,543.66
ENSG00000265206.4,36.0,41.0,2.0,47.0,2.0
ENSG00000142173.14,160.0,364.0,435.0,171.287,184.0
ENSG00000005379.15,4550.9,6717.41,3927.98,3199.63,2740.09
ENSG00000005381.7,30.0,30.0,40.0,172.0,11.0
ENSG00000121053.5,56.0,99.0,14.0,60.0,16.0
ENSG00000264364.2,12930.0,7327.0,6384.0,12734.0,4039.0
ENSG00000266290.1,96.2343,130.014,3.07164,94.3368,6.10543
ENSG00000189144.13,812.054,728.438,12.0011,733.216,20.312
ENSG00000266086.1,42.4613,31.2651,89.7727,55.3906,57.2881
ENSG00000136451.8,1603.11,1091.45,432.0,1420.0,332.0
ENSG00000180891.12,495.0,270.0,665.0010000000002,396.0,333.0
ENSG00000181610.12,2317.64,1222.5,782.865,2018.5,398.587
ENSG00000119537.15,1358.25,1197.79,663.454,1625.34,517.346
ENSG00000279281.1,76.3687,124.144,2.47864,183.074,1.1363299999999998
ENSG00000153944.10,4091.45,4043.87,740.284,6433.41,1062.33
ENSG00000263089.1,103.358,191.18,2.03168,101.862,4.26071
ENSG00000263004.1,50.6015,62.5681,20.4071,93.949,8.00945
ENSG00000121064.12,728.398,519.132,671.069,543.6419999999998,430.323
ENSG00000121060.15,646.99,1479.39,236.0,863.695,265.0
ENSG00000153933.9,3243.96,2848.8,684.755,2447.59,399.355
ENSG00000283209.1,6.0,13.0,10.0,22.0,7.0
ENSG00000183691.4,67.8687,79.9297,78.0,184.167,18.0
ENSG00000166292.11,126.0,129.0,45.9999,554.0,34.0
ENSG00000108960.7,2936.0,2512.0,1160.0,5058.0,568.0
ENSG00000108924.13,7041.79,4342.0,2394.0,3044.16,1825.0
ENSG00000166263.13,694.32,809.862,41.2035,506.864,66.5682
ENSG00000279059.1,253.0,251.0,182.0,124.0,169.0
ENSG00000132000.11,55.0469,60.5277,31.05,59.6827,13.0548
ENSG00000166260.10,2020.52,1839.75,754.045,1919.34,635.369
ENSG00000154975.13,3161.0,120.0,1300.0,177.0,731.0
ENSG00000011260.13,896.995,698.0,428.0,1127.0,294.0
ENSG00000243678.11,2081.75,1355.03,2370.86,3101.17,1525.4
ENSG00000011052.21,296.306,45.5704,234.759,105.542,179.88099999999997
ENSG00000008294.20,15388.1,8608.85,1791.15,10874.0,1715.84
ENSG00000229980.4,134.855,153.16899999999995,85.0,175.09,80.88600000000002
ENSG00000006015.17,304.96,280.72700000000003,1560.45,300.901,693.052
ENSG00000108848.15,6179.41,4028.0,2737.0,3132.63,3286.0
ENSG00000154945.6,3562.24,2697.87,1277.32,2917.61,1121.8
ENSG00000250107.1,29.0,5.0,12.0,8.0,6.0
ENSG00000250286.1,9.36919,6.0,8.0,8.0,2.09822
ENSG00000049283.17,51.6309,54.0,73.075,44.6949,159.90200000000004
ENSG00000108829.9,1382.92,930.965,728.43,1172.98,545.696
ENSG00000172250.14,23.1124,30.2828,49.63800000000001,55.6842,19.6971
ENSG00000154920.14,40.0769,16.0347,7.569839999999999,28.026,3.30418
ENSG00000279792.1,86.9887,90.0491,34.591,51.2756,45.1271
ENSG00000204673.10,457.341,482.314,559.816,399.747,380.5
ENSG00000108821.13,31.2548,468.173,120.0,278.583,26.0066
ENSG00000108819.10,2877.96,3696.0,3423.0,2568.0,2568.0
ENSG00000246640.1,19.0,28.0,7.0,24.0,2.0
ENSG00000085185.15,329.0,447.0,164.0,311.303,118.0
ENSG00000136504.11,2872.07,2204.98,869.2710000000002,2363.61,684.6669999999998
ENSG00000121104.7,55.0269,271.008,146.0,164.266,105.058
ENSG00000121073.13,854.538,452.637,644.602,895.865,293.155
ENSG00000196961.12,2379.75,1670.05,3280.76,1544.54,2302.45
ENSG00000064300.8,19.0,102.0,386.0,235.0,51.0
ENSG00000101265.15,5273.17,2238.67,1661.4,3231.56,1116.6
ENSG00000167085.11,1623.0,1022.94,998.988,1379.0,637.999
ENSG00000248714.6,30.0,50.0,10.0,27.0,7.0
ENSG00000177369.8,25.15,43.68600000000001,2.1743200000000003,31.195,2.4271
ENSG00000167080.8,1497.64,1499.15,82.2123,1372.66,45.0755
ENSG00000159217.9,15.8084,32.2597,3.00418,14.7781,3.94201
ENSG00000159210.9,1155.34,739.2360000000001,872.15,1065.82,591.441
ENSG00000159202.17,2982.0,1471.0,1318.0,1711.0,821.0
ENSG00000159199.13,1971.9,591.831,1126.0,1481.07,574.2330000000002
ENSG00000170703.15,91.009,83.0141,11.0,55.0135,13.0
ENSG00000159184.7,234.785,172.385,3.0632900000000003,118.12,5.2126199999999985
ENSG00000101280.7,32.7081,46.5711,6.23519,48.9901,6.00095
ENSG00000183850.13,76.389,49.1313,5.0,51.0,6.0
ENSG00000108468.14,2998.96,1731.04,1288.0,2504.0,1138.0
ENSG00000108465.14,1639.74,2517.0,1980.73,2004.54,1761.2
ENSG00000264920.1,417.54,380.349,101.664,398.923,40.2707
ENSG00000264243.1,11.1897,19.1328,1.0,11.1943,3.02029
ENSG00000141294.9,37.0,202.0,7.0,31.0,9.0
ENSG00000006025.11,270.0,386.0,404.0,190.0,361.0
ENSG00000198933.9,507.0,141.0,1096.0,216.0,818.0
ENSG00000108424.9,5542.26,4086.75,1948.25,5294.02,1461.73
ENSG00000141279.15,6979.64,5927.67,1784.5,5188.08,1611.64
ENSG00000228782.7,404.297,556.5790000000002,26.8677,243.023,23.7695
ENSG00000265688.1,42.9381,52.7996,35.0417,44.9497,17.0
ENSG00000239291.1,17.0,31.0,1.0,19.0,3.0
ENSG00000263142.5,490.016,531.989,62.4535,332.333,80.118
ENSG00000179673.4,34.0,63.614,792.375,117.0,406.557
ENSG00000262633.1,40.7191,111.769,4.02919,39.2152,1.81451
ENSG00000108433.15,1201.3,884.505,425.971,912.057,314.2920000000001
ENSG00000176681.14,282.0420000000001,671.9989999999998,134.386,446.82,158.475
ENSG00000262372.1,53.0,78.0,1.0,27.0,2.0
ENSG00000279685.2,179.0,258.0,93.0,144.0,45.0
ENSG00000186868.15,12721.4,7223.26,7443.38,6560.54,4778.35
ENSG00000133135.13,325.0,178.0,131.0,395.0,110.0
ENSG00000249115.8,185.287,265.622,142.092,136.776,264.363
ENSG00000185222.7,1042.0,708.0,994.0,1763.0,810.0
ENSG00000267198.1,67.1801,419.129,7.52463,104.413,12.2517
ENSG00000225190.9,806.7669999999998,1584.48,494.33,1075.99,405.011
ENSG00000159314.11,222.039,886.2560000000002,339.941,437.885,242.009
ENSG00000108823.15,35.1656,147.718,10.0,47.7373,4.0
ENSG00000267278.5,32.2267,51.0085,10.2982,58.0923,9.17887
ENSG00000233175.2,51.0352,128.644,121.51,82.2807,133.687
ENSG00000184922.13,731.635,628.9490000000002,1173.4,411.144,722.3510000000001
ENSG00000224505.2,23.1841,22.3063,1.26019,19.6842,1.42253
ENSG00000136448.11,3693.73,3208.6,1929.0,2680.43,1826.0
ENSG00000099992.15,297.533,226.742,295.867,364.282,132.558
ENSG00000172992.11,637.932,704.533,519.0,891.002,404.0
ENSG00000279606.1,170.44,192.76,1.0174,136.262,4.45287
ENSG00000131095.11,43338.1,134198.0,41980.9,130549.0,85335.9
ENSG00000214447.4,102.496,98.4091,53.026,88.4669,42.6693
ENSG00000167131.16,93.3725,111.986,55.4462,107.074,44.6874
ENSG00000131097.6,194.0,209.0,97.8651,149.0,179.735
ENSG00000073670.13,1950.0,334.0,2176.0,418.0,1311.0
ENSG00000130856.15,1664.0,1910.0,165.0,1680.0,183.0
ENSG00000161692.17,384.794,617.477,152.173,295.898,212.598
ENSG00000267160.1,172.97799999999995,115.0,35.9147,130.909,30.8122
ENSG00000180336.17,223.984,202.07,34.5502,163.234,33.1962
ENSG00000180340.6,15.0,20.0,3.0,8.0,13.0
ENSG00000283045.1,18.0,28.0,3.0,14.8857,1.0
ENSG00000269911.1,113.0,183.0,132.0,101.0,104.0
ENSG00000030582.16,673.0,713.0010000000002,821.0,996.0,528.0
ENSG00000013306.15,576.638,515.568,941.833,402.80800000000005,821.413
ENSG00000267750.5,306.957,466.637,64.9303,283.202,54.2427
ENSG00000260793.2,62.7581,27.7756,75.3298,36.0755,43.1525
ENSG00000087152.15,3698.0,1577.0,3098.0,1664.0,2152.0
ENSG00000161664.6,22.436,45.1846,1.00539,28.507,4.0648300000000015
ENSG00000108840.15,2289.6,1250.41,2194.32,1154.83,1700.57
ENSG00000131096.10,9.0,8.0,9.0,9.0,3.0
ENSG00000268686.1,83.0979,98.7647,15.0685,75.0626,6.200080000000002
ENSG00000282199.1,18.7022,24.3317,13.0,9.29159,6.0
ENSG00000108852.14,1802.0,909.0,1061.0,1054.0,614.0
ENSG00000161649.12,20.3172,9.30204,7.0026199999999985,29.0822,2.00127
ENSG00000266258.1,42.1642,67.9691,6.0,60.7784,5.31964
ENSG00000108861.8,5665.45,2283.94,2392.0,3395.62,1522.0
ENSG00000267440.1,21.7394,14.3297,3.40349,19.6373,2.70121
ENSG00000267747.1,74.0,47.0,2.0,23.0,4.0
ENSG00000175832.12,105.35,87.2826,23.0,34.8782,9.14603
ENSG00000127526.14,1441.31,1276.17,583.195,1348.63,493.681
ENSG00000275004.3,566.965,447.562,133.10399999999998,422.775,138.054
ENSG00000175906.4,359.0,181.0,635.0,384.0,361.0
ENSG00000205517.12,66.6125,128.695,51.0,89.4604,237.0
ENSG00000188825.13,475.24300000000005,676.047,79.4991,523.37,48.5301
ENSG00000279602.1,194.0,248.0,25.0,318.0,17.0
ENSG00000278591.1,197.188,139.683,0.945969,267.382,1.32047
ENSG00000275219.1,197.189,139.683,0.945969,267.384,1.32047
ENSG00000274062.1,197.19,139.684,0.945969,267.388,1.32047
ENSG00000277903.1,197.194,139.629,0.945969,267.394,1.32071
ENSG00000274585.1,197.199,139.63299999999998,0.945969,267.408,1.32072
ENSG00000188554.13,5626.83,4128.22,1417.1,4922.68,1315.1
ENSG00000267002.2,2447.54,3146.43,296.2390000000001,2125.18,380.48
ENSG00000068079.7,98.749,158.064,68.0,152.73,82.00399999999998
ENSG00000131482.9,26.98,42.9371,1.0,26.3069,2.10455
ENSG00000131471.6,19.0,139.64700000000002,33.0,38.6165,28.0
ENSG00000176563.9,66.4704,79.3641,21.5623,58.4809,19.226
ENSG00000183978.7,1182.72,519.0,864.078,957.876,535.847
ENSG00000126562.16,39.9903,30.6502,14.2301,37.8694,6.17485
ENSG00000171552.12,1623.47,1200.14,1965.75,1614.31,1027.72
ENSG00000131475.6,510.416,296.391,302.03,441.903,189.0
ENSG00000214578.5,8.08084,9.0,5.02561,2.0,2.02223
ENSG00000232775.6,129.22799999999998,118.45,14.8981,54.7899,14.9438
ENSG00000108799.12,2851.95,2522.01,1481.06,2380.3,1154.56
ENSG00000267765.1,100.953,36.3692,14.3133,29.21,40.0117
ENSG00000108797.11,5101.1,3964.63,3214.36,2858.11,2402.79
ENSG00000184451.5,85.0744,73.8343,74.9621,79.0538,51.8289
ENSG00000068137.14,174.395,196.22,279.607,169.075,254.974
ENSG00000153930.11,174.06900000000005,239.0,9.0,352.0,15.0
ENSG00000131470.14,88.8269,131.336,58.9316,90.3243,49.0723
ENSG00000266962.2,212.614,244.416,275.381,192.718,105.699
ENSG00000108786.10,290.704,464.122,104.956,252.907,130.138
ENSG00000108784.9,180.0,161.0,275.0,240.577,117.0
ENSG00000267632.1,182.502,231.989,16.2293,249.122,7.37776
ENSG00000267222.1,22.941,126.984,5.100230000000002,29.7332,5.81688
ENSG00000177469.12,627.641,386.62,1184.29,652.015,400.586
ENSG00000168610.14,2007.83,2702.6,1219.58,3737.26,1426.34
ENSG00000173757.9,1755.16,1957.73,1022.23,1850.43,905.519
ENSG00000108774.14,1540.69,868.085,1554.0,1535.95,906.535
ENSG00000108771.12,161.0,159.0,245.0,200.0,103.0
ENSG00000168256.17,324.708,289.3,348.016,422.26,129.974
ENSG00000204815.9,104.0,205.0,67.0001,152.0,44.0
ENSG00000131473.16,3454.0,1805.0,1338.9,2825.0,1022.42
ENSG00000141698.16,1128.86,921.547,1199.1,1412.13,777.1010000000001
ENSG00000173812.10,9022.47,6163.6,8829.99,11558.2,5803.75
ENSG00000171345.13,14.0,5.0,21.0,21.0,5.99999
ENSG00000268030.1,41.7241,83.5356,32.4448,82.5152,37.2069
ENSG00000171346.14,25.5459,18.0015,5.0,29.8901,1.05114
ENSG00000224715.1,20.0305,25.284,2.0,15.0005,1.0
ENSG00000278107.1,27.0,49.0,17.0,60.0,9.0
ENSG00000234477.1,27.0,22.0,4.0,28.2734,4.0
ENSG00000278834.1,108.155,80.344,58.0,120.248,21.5094
ENSG00000126353.3,13.0,16.0,7.0,32.0,5.0
ENSG00000124177.14,5378.0,4462.0,582.0,4113.0,682.0
ENSG00000266208.1,9.0,11.0,13.0,7.0,8.0
ENSG00000267221.2,91.1215,70.6778,64.1732,52.3882,23.1904
ENSG00000278918.1,31.0,11.0,9.18568,40.0,2.02813
ENSG00000265666.1,59.0,14.0,53.7189,35.0,31.0
ENSG00000108352.11,1663.23,1703.45,1627.0,1147.41,1175.0
ENSG00000077009.13,3.0,16.0,15.0,14.0,1.0
ENSG00000008838.18,1063.76,1212.76,1220.06,963.414,888.461
ENSG00000108344.14,1475.95,966.515,2052.89,1442.01,1180.0
ENSG00000211459.2,83578.0,221714.0,78799.0,143628.0,96558.0
ENSG00000264968.1,31.408,40.6829,2.0,50.6934,1.83746
ENSG00000273906.1,38.6017,56.3091,4.02108,78.9227,5.00677
ENSG00000172057.9,1523.0,1135.0,805.0,1513.0,651.0
ENSG00000161405.16,379.80800000000005,485.479,34.331,281.66,40.3487
ENSG00000141741.11,545.0,522.001,767.0,672.066,510.042
ENSG00000173991.5,96.0,656.0,80.0,140.0,91.0
ENSG00000214546.3,10.0,11.0,8.0,15.0,8.0
ENSG00000171532.4,592.6619999999998,277.136,1894.53,223.742,1196.0
ENSG00000125686.11,1265.25,1022.81,230.0,1194.33,206.0
ENSG00000108306.11,2881.94,2727.76,469.164,2419.93,350.041
ENSG00000125691.12,5400.86,3025.59,3481.59,9255.01,2679.61
ENSG00000273559.4,507.158,360.713,291.134,530.8009999999998,207.171
ENSG00000276293.4,9562.0,6615.0,4515.0,6551.0,3321.0
ENSG00000277791.4,1304.0,562.0,904.0,1288.0,513.0
ENSG00000277972.1,394.002,306.867,604.033,366.92800000000005,361.867
ENSG00000277969.1,37.0,19.0,35.0,31.0,20.0
ENSG00000273604.1,611.0,83.0,907.0,261.0,324.0
ENSG00000276170.4,34.2579,33.063,4.0,37.2196,2.04418
ENSG00000274211.4,2981.82,2292.96,743.436,2046.39,617.835
ENSG00000274615.1,218.079,309.504,107.022,274.21,68.5948
ENSG00000237440.8,967.35,1247.9,50.1717,1018.15,64.9561
ENSG00000275410.4,9.12372,19.0105,3.0,16.0126,5.0
ENSG00000278053.4,1214.95,976.466,211.799,940.158,186.159
ENSG00000275029.1,25.0047,14.0,4.0045199999999985,18.0079,1.0
ENSG00000278619.4,98.0,250.0,67.0,82.0,52.0
ENSG00000277161.1,145.292,68.3923,60.9386,143.575,23.3746
ENSG00000229999.6,46.988,66.0152,2.37962,61.1072,2.0
ENSG00000273611.4,1715.02,1139.43,649.567,1420.27,466.761
ENSG00000276070.4,161.0,3.0,153.618,436.787,14.0
ENSG00000274767.1,36.1498,16.0,34.2568,7.08426,18.8197
ENSG00000276241.1,20.6087,53.0829,4.49797,23.0,7.0
ENSG00000275152.4,47.3188,58.289,2.35595,36.5246,1.1125
ENSG00000278023.4,48.3133,130.175,5.0,51.01,2.0486
ENSG00000270977.1,330.24,520.359,9.55387,207.576,3.0
ENSG00000271503.5,48.2145,188.058,12.6321,80.6289,7.2941
ENSG00000271447.5,179.0,122.0,158.0,213.0,99.0
ENSG00000270885.1,719.97,1462.83,715.048,748.903,656.323
ENSG00000270647.5,1779.43,1862.65,1980.0,1879.09,1162.0
ENSG00000267547.1,25.2893,25.9131,2.0,12.2692,2.1459
ENSG00000267033.1,14.6843,25.4163,1.02624,17.8939,1.05615
ENSG00000166750.9,1132.2,645.0169999999998,137.124,804.794,67.5259
ENSG00000273687.1,33.0,19.0,2.0,28.0,1.0
ENSG00000198783.5,530.0,217.0,127.0,420.0,90.0
ENSG00000181291.6,157.0,76.0,183.0,110.0,129.0
ENSG00000197322.3,129.399,36.538,41.2314,48.1598,46.2138
ENSG00000283417.1,140.856,162.095,1.13473,120.23,3.03732
ENSG00000108684.14,587.118,189.762,448.932,441.572,248.508
ENSG00000006042.11,1079.55,481.032,287.456,430.386,272.475
ENSG00000266718.1,98.2036,46.0033,22.2466,58.0479,28.8808
ENSG00000176658.16,1640.0,556.401,302.0,626.38,199.726
ENSG00000108671.9,1957.92,1043.9,1130.99,1544.24,641.89
ENSG00000279089.1,207.561,255.055,27.0084,128.89,22.0487
ENSG00000264083.1,138.19799999999998,142.836,4.13272,103.518,7.0
ENSG00000279762.3,112.561,134.921,6.3909,125.999,2.00141
ENSG00000278668.1,29.3181,40.4385,6.12519,24.4409,5.15804
ENSG00000268001.1,26.545,60.7757,21.1635,51.0181,12.3849
ENSG00000274341.1,104.604,121.321,9.70456,76.0361,11.274
ENSG00000010244.17,6179.19,4949.71,1257.49,5040.9,1308.21
ENSG00000108666.9,1102.39,637.306,350.712,821.1339999999999,281.201
ENSG00000280020.1,51.3239,346.605,29.0529,77.4645,24.54
ENSG00000126858.16,3631.06,2332.06,808.457,2316.91,966.061
ENSG00000277511.1,28.0,31.0,21.0,37.0,17.0
ENSG00000264164.1,23.0,26.0,1.05372,23.6042,1.0
ENSG00000172301.10,1257.0,735.929,1435.0,1252.85,1131.0
ENSG00000264862.2,40.725,54.4545,2.21259,29.1891,0.661307
ENSG00000253730.1,11.0,46.0,6.0,18.0,8.0
ENSG00000266371.1,197.759,386.574,1.01614,197.855,3.25986
ENSG00000265798.6,61.4676,245.89,1.0,58.9476,1.09345
ENSG00000266865.6,149.36700000000005,183.033,27.0,128.776,33.0
ENSG00000264456.1,86.4804,87.9862,9.04145,85.1835,10.5681
ENSG00000265743.1,72.1655,61.1869,9.0,35.101,2.00553
ENSG00000263531.1,90.6766,84.6289,5.62217,72.9722,2.30278
ENSG00000176208.8,303.855,535.778,48.6551,319.525,38.0651
ENSG00000276250.1,116.506,187.423,16.9394,97.071,21.488000000000003
ENSG00000265791.1,31.9028,41.9072,3.01806,19.0463,1.0
ENSG00000250462.8,891.335,982.796,237.461,694.83,215.722
ENSG00000214719.11,476.794,547.379,21.0626,404.708,45.673
ENSG00000266733.5,23.0,128.332,15.0,18.0,12.0
ENSG00000108587.15,1880.66,1633.3,501.292,1956.98,429.626
ENSG00000108582.11,6168.95,3220.73,839.0010000000002,3730.73,816.793
ENSG00000126653.16,852.2139999999998,696.385,320.709,842.4069999999998,228.125
ENSG00000167549.18,734.0,1717.0,1865.0,721.0,1430.0
ENSG00000108262.15,3064.0,5890.42,3265.27,2554.38,2989.0
ENSG00000167543.15,95.0,85.0,280.0,82.0,227.0
ENSG00000108256.8,7417.13,5961.7,1047.62,6589.18,1093.67
ENSG00000108255.7,25.0,38.0,2.0,20.0001,1.0
ENSG00000264050.1,28.0,3.0,2.0,27.0,2.0
ENSG00000196535.15,4001.74,4619.5,1987.84,4028.66,1457.23
ENSG00000132589.15,1492.0,1115.0,1619.0,1032.0,999.0
ENSG00000160602.13,79.1535,76.5672,23.5446,88.6023,24.0871
ENSG00000198242.13,4714.01,4291.37,2820.65,7465.97,2028.13
ENSG00000109113.18,237.0,160.0,249.0,383.0,165.0
ENSG00000167525.13,48.0,93.0,80.0,107.0,56.0
ENSG00000007202.14,6046.47,5909.9,1353.2,4589.29,1366.9
ENSG00000265287.2,19.3827,58.0377,26.5167,11.5093,91.2302
ENSG00000076382.16,292.402,1024.38,242.613,395.314,330.663
ENSG00000109107.13,14797.0,6910.01,9349.68,14975.0,5820.29
ENSG00000087111.20,884.96,630.056,525.008,739.0830000000002,300.583
ENSG00000258472.8,82.4132,248.358,252.539,142.43200000000004,237.718
ENSG00000244045.11,704.563,345.86,274.695,550.637,207.952
ENSG00000109084.13,322.378,169.78,166.862,179.604,186.562
ENSG00000267259.1,113.766,123.352,12.0,100.505,3.0888
ENSG00000237575.4,15.0,28.0,10.0,15.0,13.0
ENSG00000232859.9,909.06,465.589,733.585,850.2339999999998,293.367
ENSG00000007171.16,153.0,25.0,161.0,104.946,45.0
ENSG00000168961.16,141.671,140.671,293.0,262.154,155.0
ENSG00000141068.13,1326.77,890.875,498.782,1267.77,503.257
ENSG00000265683.1,45.0,13.0,15.0,45.0,7.0
ENSG00000177410.12,889.561,696.1510000000002,662.887,1436.28,631.22
ENSG00000264734.1,14.0,31.0,12.0,13.0,13.0
ENSG00000072501.17,2627.13,2627.35,337.0,2046.57,495.0
ENSG00000261020.1,197.287,401.534,7.0,160.244,8.0
ENSG00000264956.1,314.86,441.182,13.0,312.845,22.292
ENSG00000263609.1,49.0,50.0,3.0,17.0,2.0
ENSG00000105364.13,401.97,259.034,900.768,328.668,531.0830000000002
ENSG00000266050.2,235.528,1537.97,0.301364,420.662,15.7061
ENSG00000136444.9,598.0,1428.0,832.0,828.0,874.0
ENSG00000265043.1,60.15,191.841,10.2877,69.3622,17.327
ENSG00000184185.9,294.465,213.969,244.936,134.359,172.481
ENSG00000034152.18,141.0,360.0,563.971,515.0,248.98
ENSG00000178307.9,287.197,183.712,304.0,243.297,189.0
ENSG00000109016.17,470.744,265.154,302.033,416.4380000000001,207.023
ENSG00000124422.11,8693.9,7880.45,4585.27,7746.32,2941.83
ENSG00000266369.1,33.0,38.0,2.0,10.0,9.0
ENSG00000205212.3,148.248,214.632,4.0,102.426,10.0
ENSG00000213671.3,25.3623,52.9211,2.01873,38.3616,3.04136
ENSG00000188013.6,35.0,3.0,2.94254,12.0,6.895110000000002
ENSG00000267075.1,53.0,144.836,25.0,70.0,15.0
ENSG00000230528.7,35.2975,59.0735,7.860419999999999,37.7841,8.0
ENSG00000181781.9,3.0,9.0,23.0,9.0,5.0
ENSG00000189423.11,181.958,131.1,42.4245,104.793,117.328
ENSG00000131115.15,1018.59,876.448,157.012,1116.23,175.0
ENSG00000278954.1,14.0,11.0,8.0,15.0,1.0
ENSG00000261033.1,37.0,12.0,43.0,15.0,11.0
ENSG00000267251.2,45.1725,104.0,23.0412,86.0,20.1823
ENSG00000275457.1,8.0,13.0363,12.0,17.0209,7.261430000000002
ENSG00000266079.4,75.1947,75.3134,10.0,76.6264,14.7778
ENSG00000142494.13,154.304,178.825,71.6102,209.695,57.1459
ENSG00000189343.7,3.00378,30.2203,2.19797,4.00621,11.2262
ENSG00000227078.1,22.0,134.0,2.0,15.0,11.0
ENSG00000235979.8,140.299,542.86,15.0,229.918,33.6106
ENSG00000166482.11,80.0001,104.0,33.0,124.0,21.0
ENSG00000235397.1,132.618,155.819,11.0103,81.4739,1.00811
ENSG00000263934.4,239238.0,185295.0,71.722,305014.0,22.4823
ENSG00000262292.2,7.0,8.0,7.0,11.5588,1.11255
ENSG00000189152.10,10.3421,27.9093,15.0656,11.2511,6.17736
ENSG00000262074.6,616.5319999999998,602.066,4.72968,1518.96,4.02113
ENSG00000154025.15,3.07391,3.35879,3.93433,10.4371,9.39184
ENSG00000141127.14,1141.61,737.429,511.242,963.543,378.21
ENSG00000171928.13,687.663,678.699,177.265,958.79,175.977
ENSG00000240445.3,27.8493,54.0647,3.11774,30.2959,2.14403
ENSG00000278012.1,26.0,8.0,14.0,9.0,12.0
ENSG00000213077.5,255.636,195.67,4.31309,97.2094,9.09508
ENSG00000233327.10,470.34,803.3510000000001,616.587,444.157,732.097
ENSG00000273018.5,2912.23,1921.38,216.995,1561.73,275.47700000000003
ENSG00000264177.1,31.8981,67.2921,1.0,55.7524,1.0
ENSG00000176974.18,337.5680000000001,461.659,186.91,559.575,136.635
ENSG00000260647.1,12.0,26.0,6.0,21.0,8.0
ENSG00000177427.12,356.095,271.846,279.176,314.59,137.13299999999998
ENSG00000177731.15,1045.0,1177.0,1123.0,1029.0,1010.0
ENSG00000091536.16,284.959,261.231,155.141,216.906,206.817
ENSG00000280198.1,21.5588,24.8409,1.0,17.0,5.0
ENSG00000171953.15,351.089,338.048,120.916,271.278,125.286
ENSG00000197815.4,214.903,198.815,19.1523,166.90200000000004,16.546
ENSG00000072310.16,985.7,907.0,1994.64,2046.38,1276.13
ENSG00000226746.2,86.6875,138.355,7.0,66.071,3.0
ENSG00000108557.17,893.296,1826.53,920.356,1007.26,608.585
ENSG00000264666.1,25.1983,18.9448,2.7767,11.6046,4.30311
ENSG00000205309.13,157.356,94.3016,243.0,96.1064,131.437
ENSG00000141030.12,1908.6,850.712,1032.0,1630.81,615.0
ENSG00000154803.12,1541.82,5328.68,916.607,1902.53,1252.34
ENSG00000179598.5,230.049,299.259,212.738,268.406,171.489
ENSG00000278864.1,346.668,566.026,32.908,268.256,26.1919
ENSG00000133030.19,12411.5,26324.0,3711.14,13408.0,3439.75
ENSG00000184788.12,31.5268,34.9126,2.4920400000000003,14.092,21.0678
ENSG00000128438.10,12.2863,12.283,5.28446,8.75422,3.06544
ENSG00000283033.1,5.3422,10.2149,26.813,36.3599,9.87141
ENSG00000267100.1,395.33,461.877,607.325,850.801,263.099
ENSG00000266302.6,818.757,361.175,5.21738,160.261,38.1837
ENSG00000170160.17,7270.33,4224.81,54.6098,1955.35,116.547
ENSG00000141040.14,606.0,413.0,70.0,535.0,39.0
ENSG00000181350.11,350.666,297.33,195.438,279.721,86.7828
ENSG00000187688.14,116.0,68.9999,250.0,146.0,60.0
ENSG00000265401.1,211.55,151.523,3668.34,218.587,2048.58
ENSG00000076924.11,583.0,742.0,890.0,673.0,646.0
