gene_id,H_1106_BA9_mRNASeq,H_1104_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_1104_BA9_mRNASeq
ENSG00000151948.11,505.2507371884486,455.4197342876656,1352.1425251887995,687.7606107497841,549.3941341011827
ENSG00000279500.1,43.20839461885863,30.745636070053376,7.163669007622779,31.938825294703474,4.559287419926827
ENSG00000279180.1,12.102498499163826,19.373722035459345,3.5818345038113897,16.071410536189457,6.85570930759557
ENSG00000181234.9,250.03257686112858,227.38960010143643,451.3111474802351,258.9568212649187,585.8684334605972
ENSG00000256193.5,1496.8712953407605,88.32324495207624,434.92067279079413,77.0704540406208,468.31404626891384
ENSG00000256597.2,10.44260481148575,18.036735240271376,1.7909172519056948,9.644018505015472,2.2796437099634135
ENSG00000280334.1,110.06560778051096,168.7141157980787,166.7875863948018,87.2911747690676,271.68337806601966
ENSG00000255757.1,245.6904212578974,312.59152245831746,11.458037849277368,195.55067542813367,14.235531500548829
ENSG00000105248.15,165.3758095642195,135.21994797017953,415.4928024421212,132.1851971752885,357.9177403265157
ENSG00000003249.13,522.8486521488172,341.38801330834644,2638.0390212296074,193.53344365416925,2525.845230639462
ENSG00000256001.1,17.28335784754345,7.686409017513344,7.163669007622779,8.372737869997371,9.118574839853654
ENSG00000189238.5,93.90624430498607,1.921602254378336,23.28192427477403,4.784421639998498,22.796437099634133
ENSG00000258818.3,32.514144117112636,79.33847334468794,56.03135351002233,73.75724205492185,94.41509167807071
ENSG00000214043.7,70.86176717492815,7.686409017513344,64.47302106860501,6.578579754997935,27.355724519560958
ENSG00000129009.12,142.8757582063592,28.18349973088226,573.0935206098223,34.0890041849893,312.3134679086976
ENSG00000132535.18,3765.461801932184,5965.93446575994,12060.036774332948,4348.441218053635,10192.309823683521
ENSG00000280398.1,294.2906474132613,343.2666997790435,6.321400624051531,223.65377008877982,2.5662861100542127
ENSG00000279462.1,40.2749479025879,49.14126255803415,6.3441631823232525,44.63668032725949,2.8963557228198153
ENSG00000139364.10,5786.5834297431975,3128.4645502406497,2332.454810536939,3156.2291311635595,1897.1673679494618
ENSG00000280117.1,56.57476746622048,75.75788781069632,20.992236568212604,50.44855651444766,10.716787452034803
ENSG00000279233.1,73.74347904004189,116.13587544786348,112.82778687005877,67.97347434486865,150.45648485758528
