	int__beta	int__p	int__padj	Subject_death__beta	Subject_death__p	Subject_death__padj	counts__beta	counts__p	counts__padj	status
ENSG00000020256.19	10.916183916461778	0.07825170770005396	0.8108092020741628	-0.03989341364320574	0.2735639096320336	0.9167572332199594	-0.017935090414641357	0.10104028762586625	0.435103834726958	PL
ENSG00000101115.12	6.1565189726046325	0.0868257907335569	0.8108092020741628	-0.02777306752985443	0.4484774619281976	0.9167572332199594	-0.10780329927424417	0.10466320398609341	0.435103834726958	PL
ENSG00000101096.19	2.6798930758126964	0.22891888281688555	0.8108092020741628	-0.007325178515299981	0.8528274236084569	0.9550510835827977	-0.005266210997583018	0.0952809322051813	0.435103834726958	PL
ENSG00000124217.4	4.08950521387545	0.628135881372507	0.9429268268194567	-0.03149698403315175	0.5582215703408446	0.9167572332199594	-0.007830210958538412	0.7204254367792557	0.7838732734974787	PL
ENSG00000259456.3	1.1458965653324333	0.5721392161682591	0.9213147768263015	-0.014680287480684727	0.7312821276083423	0.9243769735226225	-0.0006063989660854007	0.989282457198284	0.9927016361978171	PL
ENSG00000101126.15	4.781150755573721	0.3054584489651967	0.8155471846898953	-0.02591725640683651	0.4111002321692113	0.9167572332199594	-0.0012472550411867548	0.3969134002623328	0.5294941921349778	PL
ENSG00000124243.17	4.79314889544276	0.5892114036805867	0.9288980013517244	-0.010764775209320069	0.7162589820572631	0.9207518945908794	-0.0037769406374464297	0.6661869440809529	0.7419722547232396	PL
ENSG00000042062.11	1.8984220228826885	0.363035969051551	0.8287729550472486	-0.06382042857063691	0.2747532276362564	0.9167572332199594	0.013338617609893232	0.33537239323288204	0.4836975612771704	PL
ENSG00000172216.5	1.0701808445007852	0.5741352734553132	0.9223093800619239	-0.042561161642871	0.24819075426611992	0.9167572332199594	0.0021876623001170353	0.15409263270805074	0.435103834726958	PL
ENSG00000277449.1	2.764878496550311	0.2276152891361899	0.8108092020741628	-0.01641949252692902	0.5825824115416582	0.9167572332199594	-0.004092116267196322	0.23068137821979517	0.435103834726958	PL
ENSG00000231742.5	2.1494581619237847	0.5275337769075066	0.9024525572141137	-0.012053121257670473	0.6685396322856041	0.9167572332199594	-0.03875516385855855	0.7066124093476511	0.7720879847134453	PL
ENSG00000124226.10	-3.576066900809906	0.3845883381152978	0.8381684652916076	-0.06734156265269521	0.16609710317822812	0.9167572332199594	0.00559341912496215	0.17940351117985442	0.435103834726958	PL
ENSG00000158470.5	-18.185416837299844	0.26373694774148915	0.8108092020741628	0.004663031101568261	0.8912518498778897	0.9674229585015557	0.010549659990677623	0.22498215792369025	0.435103834726958	PL
ENSG00000124212.5	3.1235788883080384	0.18230710124534955	0.8108092020741628	-0.014294458781608503	0.6773319307115229	0.9167572332199594	-0.010210829341238523	0.14463556277875877	0.435103834726958	PL
ENSG00000158445.9	2.077176730148799	0.49300480802404645	0.8881722265676417	-0.015873944616962683	0.5633294268000769	0.9167572332199594	-0.00015799525327077704	0.692300998724025	0.7610941903356149	PL
ENSG00000124201.14	8.594713220980564	0.06971887262405119	0.8108092020741628	-0.029845469983521077	0.3718623587810246	0.9167572332199594	-0.004407595540089131	0.08838018112030277	0.435103834726958	PL
ENSG00000124214.19	-3.0932673540297433	0.3872079324405031	0.839843221483621	-0.04214246289070631	0.2491443284865501	0.9167572332199594	0.002122348651915092	0.10548418527200987	0.435103834726958	PL
ENSG00000124198.8	1.5746975733827997	0.729501519435092	0.9668610042797889	-0.016892752243958337	0.6448513421025662	0.9167572332199594	-0.00012569358684559148	0.895879058567149	0.9229977160204156	PL
ENSG00000124151.18	4.636736213588874	0.28597722377195267	0.8128948982738705	-0.0322621061077541	0.3564295491733134	0.9167572332199594	-0.002551979307080445	0.37600684277002516	0.5131003346592778	PL
ENSG00000172315.5	6.705775674427192	0.11074941725646881	0.8108092020741628	-0.037738396900888226	0.29041840196639856	0.9167572332199594	-0.00712148739679867	0.14112384213528129	0.435103834726958	PL
ENSG00000158296.13	-1.19723515487075	0.8257025483636595	0.9781226651671887	-0.008043321032767174	0.8100329301627214	0.942010543170097	0.004626189808721893	0.6472614881936647	0.7275382756772483	PL
ENSG00000198185.11	3.4566644426723245	0.18669627603200223	0.8108092020741628	-0.017264609393720688	0.5696873083733759	0.9167572332199594	-0.004031833979857845	0.21282987365127848	0.435103834726958	PL
ENSG00000215452.3	2.0901176708165683	0.29945045716288854	0.8142815114434913	0.003032630263365655	0.9267435584411126	0.9782548375942599	-0.024985163023808793	0.20878420389691477	0.435103834726958	PL
ENSG00000062598.17	-2.9724079881027663	0.7368405642677835	0.9681714089273886	-0.01476766396951045	0.5919905884242316	0.9167572332199594	0.0017354974793880994	0.6410935518309633	0.7226767182107446	PL
ENSG00000080189.14	-1.4595639467045616	0.6319439613329958	0.9440354833938657	-0.022489511970753735	0.457515136019203	0.9167572332199594	0.0033707906401533295	0.2704007915840526	0.4452539287044441	PL
ENSG00000149654.9	0.21661057945762424	0.9182925548486747	0.990526760087729	-0.030397757616980027	0.372865557492844	0.9167572332199594	0.002363772736237506	0.10502634790013621	0.435103834726958	PL
ENSG00000101017.13	1.7539610759125017	0.4848997744358323	0.8854715325873186	-0.006235175057297267	0.8548694699752504	0.955678122014862	-0.00785201636263709	0.6960901761111846	0.7638344481726675	PL
ENSG00000124160.11	-2.2431028118732272	0.5108814444819683	0.8965187846028919	-0.06223495752619365	0.13256267558526225	0.9167572332199594	0.008902255077225278	0.09389329208530484	0.435103834726958	PL
ENSG00000100982.11	-0.07114615312160734	0.9716617028772255	0.9953744299870351	-0.03050197000427125	0.36436847276235307	0.9167572332199594	0.003308919434573202	0.17172611702003693	0.435103834726958	PL
ENSG00000100979.14	0.6499788294532701	0.7801598136214769	0.9746720053888013	-0.014741433986999265	0.5876772670237711	0.9167572332199594	0.00045332651322606266	0.7850660112058142	0.836396914640599	PL
ENSG00000064601.16	0.25923055982132504	0.9014816006399049	0.9883975991517421	-0.04056482026649668	0.2668223924973657	0.9167572332199594	0.001365325096944163	0.11110939067003933	0.435103834726958	PL
ENSG00000124104.18	-0.930752881409221	0.6957971402564954	0.9609965173497013	-0.041186691461942246	0.26176418968591963	0.9167572332199594	0.004350088946471937	0.1274257533670078	0.435103834726958	PL
ENSG00000101470.9	0.6776787053171177	0.7266831279675757	0.966522431341401	-0.022184417354786927	0.5117111193337867	0.9167572332199594	0.013752593620656655	0.6737169780362906	0.747698347717045	PL
ENSG00000101457.12	-0.42182415425205844	0.8439534015451431	0.9810030379380061	-0.026618294194550737	0.41034315443242375	0.9167572332199594	0.006253538308774506	0.18967064816346646	0.435103834726958	PL
ENSG00000124116.18	3.5676336086721983	0.15841451459180655	0.8108092020741628	-0.02130539846771496	0.5288286238234339	0.9167572332199594	-0.04637695607942678	0.14802674865552534	0.435103834726958	PL
ENSG00000100372.14	-3.0011930422826074	0.4667701891826359	0.8784399716532494	-0.008953403335898471	0.7568980069428337	0.9282949058524436	0.008014986151722518	0.24862980527810674	0.43809143252773164	PL
ENSG00000101443.17	-0.8335371172431756	0.7683064308873881	0.9724074287262956	-0.01484223227136931	0.6045709422051186	0.9167572332199594	0.022681917536747233	0.3423402820302831	0.4881985922649613	PL
ENSG00000269549.2	1.2271328176461525	0.4869008630985132	0.8864348482204261	-0.00452498541268047	0.8842032368173339	0.9656375367204612	-0.024510787596011416	0.5068810374582016	0.6143099386360166	PL
ENSG00000124155.16	-0.7601106380378845	0.7494364605104482	0.969121540218094	-0.0215760524438049	0.48858447436289254	0.9167572332199594	0.0021558871171171103	0.20124582617921316	0.435103834726958	PL
ENSG00000124251.10	1.7236496280240032	0.6301491499045431	0.9437420515624731	-0.017264153790024585	0.5692296388485024	0.9167572332199594	-0.002525883570696198	0.8500705192525455	0.8883285807969812	PL
ENSG00000124145.6	3.186521149468944	0.26764870199948154	0.8108092020741628	-0.021591799464039333	0.5010929877604408	0.9167572332199594	-0.0009480321520072552	0.34689876788752294	0.49119713093766737	PL
ENSG00000124134.8	0.8069184032341408	0.6985107903780301	0.9609965173497013	-0.03418885176318827	0.34031252300495285	0.9167572332199594	0.001191669038482734	0.1037625443804503	0.435103834726958	PL
ENSG00000101109.11	4.469699396764285	0.1755247327856776	0.8108092020741628	-0.01656341026069942	0.5777155350332412	0.9167572332199594	-0.0020288766160312553	0.22205713441876607	0.435103834726958	PL
ENSG00000025772.7	-0.33225408739812445	0.8800604885694753	0.9855114937538698	-0.059583499729003286	0.2007748316318606	0.9167572332199594	0.0028369032763088872	0.22521785259210414	0.435103834726958	PL
ENSG00000064205.10	3.117853542603552	0.1823178518582782	0.8108092020741628	-0.01318103241425287	0.7036440810302773	0.9187950504403449	-0.029799926774152875	0.12787783311116319	0.435103834726958	PL
ENSG00000196839.12	-0.6065173831323047	0.8005455112463802	0.9746720053888013	-0.017764246787531624	0.5393724736506	0.9167572332199594	0.0102361553412136	0.2888685129716936	0.45382458355034777	PL
ENSG00000101076.16	1.919212145124521	0.464359961402938	0.8776103817260634	-0.01594493313055619	0.5617730971508945	0.9167572332199594	-0.01170382743103901	0.6839163892807789	0.75469080629993	PL
ENSG00000197296.5	-3.873438437573502	0.6572475979320767	0.9514303300825233	0.002235030635743501	0.9556219109690869	0.9866420537502584	0.00742458196372008	0.5650048668850025	0.6608853167653778	PL
ENSG00000124194.16	-0.15588002589139488	0.9394640376723118	0.992705966880403	-0.024712821129063818	0.4500955460869276	0.9167572332199594	0.0021620115902840826	0.1527954731108141	0.435103834726958	PL
ENSG00000223891.5	-1.511561899154433	0.5918112811241281	0.9298704834083927	-0.025609319571802486	0.47579446427616034	0.9167572332199594	0.005877331608419406	0.09305639496341023	0.435103834726958	PL
ENSG00000132823.10	-0.6443862674840569	0.8250613123277111	0.9779243401795266	-0.029427889795982157	0.35412632437609715	0.9167572332199594	0.0031102574258436064	0.29704015777181547	0.4581151998088466	PL
ENSG00000132793.11	1.089409573303011	0.5851838694961444	0.9274773869025523	-0.06472751290698898	0.2649907782774894	0.9167572332199594	0.014388184114751271	0.3301422571204031	0.480079843221652	PL
ENSG00000198900.5	5.3475947471277205	0.33950305195076047	0.8228304027935421	-0.005591434397675132	0.8523243930681923	0.9549179790461281	-0.002394339913709691	0.4270470055577196	0.5516803559965633	PL
ENSG00000170471.14	3.3581857390291474	0.3470133864588887	0.8265221816238614	-0.02492530003663695	0.42924957922429463	0.9167572332199594	-0.0006094498033581778	0.4664877129411036	0.5831625551609555	PL
ENSG00000199266.1	4.586290234569021	0.1577908493764555	0.8108092020741628	-0.02999003448219607	0.35007046070254466	0.9167572332199594	-0.2316155829006418	0.1930333313513618	0.435103834726958	PL
ENSG00000224635.1	2.861050506082498	0.21485769358693396	0.8108092020741628	-0.012985967706924114	0.674468592974891	0.9167572332199594	-0.015915972928520476	0.18357389174162242	0.435103834726958	PL
ENSG00000101413.11	-0.4090659029169563	0.9753105787362083	0.9965819500742934	-0.010804785006425184	0.8078878030168744	0.941480560555215	0.001797316506180153	0.9229003487962463	0.942727036816124	PL
ENSG00000132792.18	-4.871178976922951	0.39761987299339285	0.847394366988885	-0.015307702442967612	0.596271219046785	0.9167572332199594	0.008702683211927787	0.2581308141187604	0.4414666364556752	PL
ENSG00000197122.11	0.21732763521394194	0.913778040361208	0.9893597000105494	-0.04702140213762008	0.23030739844619352	0.9167572332199594	0.0028894258604465475	0.13252144443058478	0.435103834726958	PL
ENSG00000101342.9	3.160664414711092	0.2967710603025827	0.8142507241578021	-0.01382166687397101	0.6301493886346516	0.9167572332199594	-0.1107079744630764	0.41665061153146543	0.5443416525646649	PL
ENSG00000149639.14	5.321615463898495	0.2244035352254432	0.8108092020741628	-0.011627450648214206	0.6906407973990938	0.9171484570238556	-0.002341257174010001	0.299012407230956	0.45927983930709354	PL
ENSG00000101084.16	-1.0587640823909352	0.6628957766378094	0.9528482264021542	-0.0287642229743685	0.39204630942480134	0.9167572332199594	0.0035510456070329825	0.1449378418863102	0.435103834726958	PL
ENSG00000118707.9	5.887612228115671	0.16040414922305612	0.8108092020741628	0.0050949624870678945	0.888232745114804	0.9664593641411545	-0.042964988229332174	0.20182295647462822	0.435103834726958	PL
ENSG00000101335.9	0.18739153705651773	0.9243511180037665	0.9915854747599294	-0.018067555990142745	0.5277579902475904	0.9167572332199594	0.004117671476518282	0.35788316116448426	0.49889110535674724	PL
ENSG00000080845.17	0.02734729221737101	0.9894987301291567	0.9984994435759248	-0.03954703790890852	0.3006171946289281	0.9167572332199594	0.0008429146351550575	0.3031274365429919	0.4618373172486929	PL
ENSG00000149646.12	5.767659979521876	0.12244860228323207	0.8108092020741628	-0.048357594375116046	0.23156813281099042	0.9167572332199594	-0.0760845188247965	0.14948296043971565	0.435103834726958	PL
ENSG00000171222.10	0.5917140577793584	0.7459731607645537	0.969121540218094	-0.020034460959842442	0.5006278739465813	0.9167572332199594	0.0010922988100765725	0.2585369813771764	0.44150721278862803	PL
ENSG00000244005.12	-2.937305739524381	0.41482041729565944	0.8568275127971787	-0.03191480517358494	0.35048080674926885	0.9167572332199594	0.005522291812756294	0.16590463776786024	0.435103834726958	PL
ENSG00000214078.12	-1.6216775179463963	0.5672530493663933	0.9189806334087613	-0.033175982787610525	0.3403405194004545	0.9167572332199594	0.0034452799179640944	0.12930186833906943	0.435103834726958	PL
ENSG00000061656.9	-0.01244613057127108	0.9952802345056637	0.999034041571374	-0.06508317680173659	0.18556797070614772	0.9167572332199594	0.04119190149654755	0.21372901778255182	0.435103834726958	PL
ENSG00000088340.15	1.0273441130279803	0.5862439260079174	0.9274773869025523	0.013528715343530302	0.7759515915146955	0.9322121878748962	-0.006034052001412683	0.42604234143427333	0.5511905260345592	PL
ENSG00000126001.15	2.896798884703386	0.20961095400889784	0.8108092020741628	0.009333686898281738	0.8018613338896493	0.9396953311731984	-0.0019385054353439238	0.20854391546488182	0.435103834726958	PL
ENSG00000242372.6	-0.6140675397245449	0.7856673929736435	0.9746720053888013	-0.018019225087774322	0.5504082914672028	0.9167572332199594	0.0023280980245205104	0.20589161806841683	0.435103834726958	PL
ENSG00000125966.9	1.5215936752124586	0.7320299150749937	0.9674077400223197	-0.013799710111231829	0.6517680534335435	0.9167572332199594	-0.0007677293478952878	0.9211353781716628	0.9413757928813549	PL
ENSG00000088298.12	-3.0717195946493256	0.6929306735045438	0.9609855660196909	-0.009384097591126468	0.7401275314537472	0.9247036729453589	0.0174541534047508	0.5843808504493013	0.6765288700041996	PL
ENSG00000100991.11	-3.792803533355479	0.3698472688337898	0.8311523962441426	-0.006344403876215425	0.8357945448668114	0.9486338837843783	0.002002372333160705	0.1666883110121602	0.435103834726958	PL
ENSG00000078814.15	-0.3416539183389126	0.8739883828388522	0.9846337077076587	-0.03195305574187551	0.3648905794183237	0.9167572332199594	0.005337926120984954	0.16585536478499174	0.435103834726958	PL
ENSG00000131067.16	-0.4393479704867881	0.8439141788056899	0.9810030379380061	-0.036086629141676964	0.3142039284823157	0.9167572332199594	0.001805413171756721	0.13131341001479868	0.435103834726958	PL
ENSG00000198646.13	-0.5594840856400745	0.8812784020897907	0.9857025881884525	-0.024191114873668262	0.4964598223545853	0.9167572332199594	0.0015256014619499383	0.6338383486505191	0.7170631144472179	PL
ENSG00000276073.1	3.5026079604009794	0.203674468750091	0.8108092020741628	-0.025424595120622027	0.4123425910824836	0.9167572332199594	-0.018864483415053486	0.24395358691372382	0.43714138029493604	PL
ENSG00000228265.5	4.097251904122739	0.4514273787654406	0.8719803448500371	-0.04023484477627742	0.44326455511845997	0.9167572332199594	-0.07662236503043532	0.5536238489983445	0.6514950548053591	PL
ENSG00000101421.3	0.22195897950897406	0.9083617822257111	0.9886726094710201	-0.026771935494085432	0.4134911530457299	0.9167572332199594	0.000563832528272718	0.17112186573348354	0.435103834726958	PL
ENSG00000101417.11	5.1433391716797985	0.2022754047626274	0.8108092020741628	-0.033441316470266234	0.32243635974458884	0.9167572332199594	-0.005860403542572495	0.26771063415631347	0.444303895663095	PL
ENSG00000101412.12	0.16917892854699373	0.9313344131718496	0.9925284950277014	-0.017718131607129192	0.5363368572494103	0.9167572332199594	0.004561776026838948	0.33041093748748496	0.48030150084472667	PL
ENSG00000260257.2	-1.8864703151674174	0.5070155632512714	0.8944117159496577	-0.025129044542959285	0.46696263993453724	0.9167572332199594	0.008602989201440871	0.10100553971610715	0.435103834726958	PL
ENSG00000101367.8	8.841223103000168	0.20741037277398644	0.8108092020741628	-0.018181988429413872	0.5391029540951912	0.9167572332199594	-0.004186500095490671	0.2587336196995329	0.4416939470521458	PL
ENSG00000088305.18	-1.4689973547644775	0.7425842459317802	0.9683625514836037	-0.008484379587849769	0.7816280969113993	0.9338825852461026	0.033287414558920064	0.5015993658548232	0.6100309119389516	PL
ENSG00000277301.1	2.6464750670772488	0.23700022951569888	0.8108092020741628	-0.01211921692369669	0.6861850499384908	0.916983112137077	-0.03172674720078424	0.21641548825888246	0.435103834726958	PL
ENSG00000197183.13	-3.998071734519026	0.3196872569112501	0.8165439317492177	-0.009394812112114818	0.779560564906711	0.9333960945270781	0.004998935071067546	0.10264808770945044	0.435103834726958	PL
ENSG00000171456.16	-18.467303354359128	0.23997197586000163	0.8108092020741628	-0.08680193895562259	0.17846474182154914	0.9167572332199594	0.015283768962511568	0.2091042729995064	0.435103834726958	PL
ENSG00000101350.7	10.743726320405818	0.17806575789713575	0.8108092020741628	-0.06530612721765064	0.19347556098479635	0.9167572332199594	-0.001821776603272468	0.21954709781725934	0.435103834726958	PL
ENSG00000101346.12	13.574361831637924	0.07395358016802611	0.8108092020741628	-0.040690595495818	0.2532759034643153	0.9167572332199594	-0.021860955307986273	0.0935588832246379	0.435103834726958	PL
ENSG00000101337.15	-3.5992925004778327	0.3272043225052731	0.819596445840397	-0.0406831171881318	0.2445413569867959	0.9167572332199594	0.0035799238541699362	0.09043435243032039	0.435103834726958	PL
ENSG00000226239.1	5.985323931204466	0.24822601646800813	0.8108092020741628	-0.00012725600434326144	1.0	1.0	-0.2163792335924746	0.32250951649164805	0.47512319174390405	PL
ENSG00000260903.2	-1.913357917603756	0.6052590061401897	0.9326973723214934	-0.0025222204841625568	0.9360302384673417	0.9808712364383245	0.011867886933049724	0.3317555977622828	0.48121014181220534	PL
ENSG00000088325.15	20.021874064998467	0.14085766821008405	0.8108092020741628	-0.027590807750295338	0.4017275450678405	0.9167572332199594	-0.17479691740841732	0.16412731281876203	0.435103834726958	PL
ENSG00000281376.1	8.786620881645641	0.06601992096808829	0.8108092020741628	-0.034908647256374645	0.3146101767801056	0.9167572332199594	-0.13191852612456664	0.08407832375468427	0.435103834726958	PL
ENSG00000205611.4	2.6152483866392005	0.23347124189427138	0.8108092020741628	-0.003501775715789948	0.9136099926564921	0.9739790647180733	-0.006768975966813498	0.2200736897055664	0.435103834726958	PL
ENSG00000175170.14	-1.237408710971291	0.7602584419712914	0.9717525500038681	-0.034466717893997315	0.3965347588522308	0.9167572332199594	0.027374271609928814	0.5052298120828691	0.6129816258027019	PL
ENSG00000226465.1	4.374462520091269	0.19191861445725933	0.8108092020741628	-0.024734967824560947	0.4448399990563461	0.9167572332199594	-0.13596266992756598	0.24777190595923881	0.4377390252447601	PL
ENSG00000213742.6	7.990711829706412	0.08300762615039958	0.8108092020741628	-0.04405902202048529	0.23516515864315268	0.9167572332199594	-0.03838519916109316	0.10593679768220687	0.435103834726958	PL
ENSG00000101004.14	2.518509092790626	0.2406850011316628	0.8108092020741628	0.017768595077718757	0.6617840019245667	0.9167572332199594	-0.009300345531630025	0.20701231702075784	0.435103834726958	PL
ENSG00000277938.1	1.043363518092478	0.5746457304075551	0.9223093800619239	0.010880929450257993	0.7788213177696052	0.9333947592515299	-0.005511186870100356	0.26576818107454525	0.4440362873538264	PL
ENSG00000197586.12	0.03729183475215812	0.9877345035295175	0.9984994435759248	-0.021138805525166744	0.4899639029840369	0.9167572332199594	0.0002808931692286538	0.5791870333247592	0.6725476871027171	PL
ENSG00000154930.14	-1.8601603815473975	0.6605429049485003	0.9518974075576389	-0.005488955196200757	0.8653863262853712	0.9593451057014162	0.0017881735836387538	0.44516183469197645	0.5655022651187938	PL
ENSG00000101474.11	-0.5846474801564163	0.7919578428996248	0.9746720053888013	-0.024413508926129115	0.4549187783255997	0.9167572332199594	0.0008670932491250497	0.15195367056142017	0.435103834726958	PL
ENSG00000125812.15	-1.5377520490784948	0.6739974739480499	0.9555249425883862	-0.016838263182533546	0.565792674017352	0.9167572332199594	0.0022952962130638544	0.34544115663124175	0.4900027645759281	PL
ENSG00000232645.5	0.2713792536825688	0.9058550732251544	0.9886039954382049	-0.00819946015602819	0.7850132875275627	0.9344903748217422	0.02881402705111153	0.6587041038763312	0.7358530891668079	PL
ENSG00000178726.6	0.7621305015056512	0.6776465159610039	0.9561801153650632	-0.030615898314461647	0.34399493235972023	0.9167572332199594	0.00786271057807701	0.31149901396562707	0.46656873228372114	PL
ENSG00000225321.2	3.3873509385068337	0.19751453206087377	0.8108092020741628	-0.02299795806271074	0.455291373258221	0.9167572332199594	-0.014944407345304988	0.21777170357910836	0.435103834726958	PL
ENSG00000078061.12	-1.2376861328559898	0.6238397382345138	0.941237396359432	-0.0519025508566223	0.19867023478167778	0.9167572332199594	0.01135412273445928	0.14331229836965753	0.435103834726958	PL
ENSG00000088930.7	7.876119306301539	0.14313350487760756	0.8108092020741628	-0.034031139928226845	0.3519548786912743	0.9167572332199594	-0.0038199319393797757	0.18511164759231846	0.435103834726958	PL
ENSG00000232712.6	1.7395134825090022	0.3596347941006278	0.827122263188695	-0.006613583145977001	0.8250580471090085	0.9448704516743189	-0.006791786907996678	0.3064427370505446	0.4638641067511285	PL
ENSG00000173404.4	0.8706454520748479	0.6625733375656122	0.9528482264021542	-0.01565002379027436	0.5957243787160115	0.9167572332199594	0.002357063024218565	0.8842078769773057	0.9139925872110806	PL
ENSG00000223591.5	2.7040357828429893	0.22566521308456966	0.8108092020741628	0.007563865387560463	0.8539753562400644	0.955449007531384	-0.08723215926941597	0.12054106611066073	0.435103834726958	PL
ENSG00000101343.14	7.054303401897928	0.12745274528521933	0.8108092020741628	-0.048847901643895894	0.22669479510167467	0.9167572332199594	-0.003586857905084989	0.16411266470927166	0.435103834726958	PL
ENSG00000132669.12	6.330497049802923	0.07441224353862319	0.8108092020741628	-0.02465158860691484	0.4849524717505541	0.9167572332199594	-0.004596075412627279	0.08661305718062562	0.435103834726958	PL
ENSG00000185052.11	5.702624244740824	0.07978560817403724	0.8108092020741628	-0.02153070619273082	0.5652324028674625	0.9167572332199594	-0.007067657906865626	0.08897528730270399	0.435103834726958	PL
ENSG00000232388.4	-1.1744391487880819	0.8030008799349695	0.9746720053888013	-0.006191922542025806	0.8485886170919434	0.9534308425576841	0.00242450031981177	0.5790557211339598	0.6724767108102386	PL
ENSG00000089050.15	4.998766856465492	0.27143103831399806	0.8108092020741628	-0.026923248570093972	0.39788032487151204	0.9167572332199594	-0.007980903471543309	0.35618586064170266	0.49775623261495816	PL
ENSG00000132664.11	-16.561018416485577	0.1328785481153556	0.8108092020741628	0.021318975990851786	0.6131517156574696	0.9167572332199594	0.02605490664889127	0.09844956681526817	0.435103834726958	PL
ENSG00000232838.3	-3.9972086472691934	0.4337710607275701	0.8646499740881567	0.00276563190875857	0.9370338609743075	0.9812128328789322	0.011067628052830408	0.25448541376444767	0.4403133486215787	PL
ENSG00000124257.6	-0.13626539974357577	0.946573774359464	0.9938611813684545	-0.02190473249741109	0.4717766859750334	0.9167572332199594	0.02923150006816045	0.2326977077686263	0.4352595621783474	PL
ENSG00000125844.15	-0.16522779090361864	0.9538689248227645	0.9938611813684545	-0.016457485321639584	0.5538224843155092	0.9167572332199594	0.0007943746895887684	0.6304157093323681	0.7144139702068034	PL
ENSG00000125851.9	-5.622650375478282	0.2971920249734612	0.8142815114434913	-0.016030656086814164	0.6587608208949098	0.9167572332199594	0.0030940097907587163	0.17508230639827083	0.435103834726958	PL
ENSG00000125848.9	5.214793232036878	0.3594776826349404	0.827122263188695	-0.038389066066833455	0.36101013781559177	0.9167572332199594	-0.003314078555643185	0.448645485793184	0.5684686319428021	PL
ENSG00000101230.5	-8.599318880769768	0.26537018912070354	0.8108092020741628	0.022858367151889904	0.6122018451935309	0.9167572332199594	0.22498761108507775	0.18586738680284398	0.435103834726958	PL
ENSG00000233048.1	2.5792730009621443	0.2413412896823437	0.8108092020741628	-0.018706063554353083	0.5377699484064684	0.9167572332199594	-0.0012039875597994571	0.21321550800173927	0.435103834726958	PL
ENSG00000132640.14	-3.2777406236678437	0.3809203049381721	0.8363874498126712	0.012148420098885556	0.7862434008402198	0.9352853790285542	0.0008768578856731776	0.11647535412787446	0.435103834726958	PL
ENSG00000101384.11	2.610229377847019	0.410071151521628	0.8541763286421798	-0.012402862277966583	0.6776645682954661	0.9167572332199594	-0.0019105793155422502	0.5640169503784667	0.6602081922522239	PL
ENSG00000132623.15	3.3568817841044956	0.17460953174611493	0.8108092020741628	-0.017916319483223263	0.5815856991190752	0.9167572332199594	-0.007817683540043877	0.15312010888340055	0.435103834726958	PL
ENSG00000186866.16	-1.0476292419872182	0.6776286385001467	0.9561801153650632	-0.037344459357125215	0.2895193167607466	0.9167572332199594	0.008090966451243674	0.1504944072139145	0.435103834726958	PL
ENSG00000125869.9	2.4649874755158923	0.27203972572415236	0.8108092020741628	-0.013616296374034928	0.6972081001157673	0.9178780156746273	-0.0003694816815823249	0.15694022400383978	0.435103834726958	PL
ENSG00000101333.16	-1.6697473341155276	0.6695494517910628	0.9546061454777044	0.004273172691930901	0.9096043145382641	0.9728643600793825	0.00302235590372867	0.43351411994323663	0.5566946499364898	PL
ENSG00000182621.17	3.0269377107643534	0.3235579107310662	0.8171894932685766	-0.024398130539944576	0.4259909245648832	0.9167572332199594	-0.00016987708943637332	0.4436438516792749	0.5644448234432152	PL
ENSG00000125827.8	-7.308954709356183	0.5018419855701701	0.8914406272848205	0.029546128996872652	0.6408307762371834	0.9167572332199594	0.0012822910915411218	0.4308685091223934	0.5546182017926575	PL
ENSG00000182872.15	-0.5975198585234813	0.8063781082487679	0.974891849314856	-0.04660750363102856	0.20956517047641632	0.9167572332199594	0.0026769883910269516	0.09412059824590757	0.435103834726958	PL
ENSG00000125845.6	2.0086284063766313	0.5400729477949842	0.9073711016206658	-0.0195562690242329	0.545776688520323	0.9167572332199594	-0.005554902993565436	0.7266625843978836	0.7889126596165578	PL
ENSG00000089195.14	-3.526177704753861	0.408114212698901	0.8532549584071887	-0.007449487158933923	0.804370533300308	0.9404691048325404	0.00967630305802705	0.21429593091443777	0.435103834726958	PL
ENSG00000125772.12	11.199840443063446	0.35010392012958047	0.8265221816238614	-0.09498839189050916	0.33301228151521634	0.9167572332199594	-0.002908605720496705	0.3982070489090582	0.5306657953401053	PL
ENSG00000205181.5	2.985839705316364	0.3920786752936303	0.8438621184341772	-0.025636767673355723	0.44160537051626114	0.9167572332199594	-0.005867411639246557	0.5282175961765534	0.6315014710466132	PL
ENSG00000132646.10	-2.7874905982194966	0.4397352844198862	0.8666820743996819	-0.021547202550709053	0.49588131707872796	0.9167572332199594	0.008229027905510684	0.18084556217322256	0.435103834726958	PL
ENSG00000089063.14	-1.2112727818341025	0.6334838759383166	0.9445080945168084	-0.025487721260671704	0.45455867053371035	0.9167572332199594	0.0015768724506606195	0.1282870553892459	0.435103834726958	PL
ENSG00000186462.8	-2.4075137048025077	0.48219927587318734	0.883907853300169	-0.008150433385132426	0.822466931636701	0.9447558486537222	0.0007472592346798444	0.1448038695458228	0.435103834726958	PL
ENSG00000088888.17	4.147271675974896	0.19807035043205468	0.8108092020741628	0.011842675895776606	0.7483373070483952	0.926173702669682	-0.002626441102281082	0.2597993569129411	0.4419496417051217	PL
