gene_id,C_0113_CAP_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_CAP_mRNASeq
ENSG00000267366.1,97.0,120.0,108.0,58.0
ENSG00000267702.1,434.473,802.554,664.686,477.523
ENSG00000267694.1,88.0,123.0,90.0,45.0
ENSG00000266146.1,18.0,29.0,26.0,18.0
ENSG00000279020.1,142.605,288.742,220.471,146.579
ENSG00000267177.1,36.5721,39.021,30.4768,43.3959
ENSG00000231081.1,103.0,118.0,113.0,90.0
ENSG00000101639.18,3227.77,3765.98,4419.17,3448.82
ENSG00000085415.15,1338.62,1075.76,1491.01,1421.28
ENSG00000260302.1,6.0,8.0,7.0,8.0
ENSG00000266961.1,37.0837,32.5456,46.6538,15.6182
ENSG00000267249.1,102.884,122.004,128.82,103.041
ENSG00000101624.10,393.027,426.462,439.577,343.579
ENSG00000134278.15,2338.48,2383.94,2972.2,2582.81
ENSG00000141391.13,144.47799999999995,201.687,191.173,141.835
ENSG00000280302.1,30.6617,42.8269,35.0262,53.2484
ENSG00000267549.5,81.3191,107.898,131.536,95.0916
ENSG00000267723.1,37.0,42.0,47.0,50.0
ENSG00000266995.1,7.0,16.0,26.0,9.0
ENSG00000266955.1,28.1495,34.7725,35.9936,25.6102
ENSG00000255112.2,2111.13,1569.06,1906.6,2730.54
ENSG00000267333.1,5.0,5.0,8.0,15.0
ENSG00000141404.15,16086.8,16859.6,13402.5,13786.0
ENSG00000237023.1,24.6968,29.1685,19.3308,16.1452
ENSG00000154856.12,820.8660000000001,447.25,883.331,651.289
ENSG00000260913.1,25.0606,52.2685,37.3681,18.9446
ENSG00000101558.13,4942.39,3657.86,5047.78,5854.9
ENSG00000266127.1,25.0,27.0,31.0,55.0
ENSG00000154845.15,1343.52,1125.06,1745.54,1588.63
ENSG00000273352.1,8.0,16.0,22.0,20.0
ENSG00000266805.1,75.4571,125.441,117.544,78.1788
ENSG00000267707.2,66.0,69.0,65.0,34.0
ENSG00000017797.11,1901.59,1963.55,2145.75,1792.49
ENSG00000273284.1,64.0,95.0,123.0,84.0
ENSG00000101745.16,7668.44,7790.95,9188.13,8773.8
ENSG00000266053.2,54.0,80.0,72.0,72.0
ENSG00000267423.1,30.0088,31.1265,20.6225,15.2163
ENSG00000265257.5,18.7905,31.7233,31.1603,32.3024
ENSG00000168502.17,997.999,985.0,992.0,798.0
ENSG00000265962.1,28.0,13.0,26.0,32.0
ENSG00000141759.14,1337.12,902.34,1144.19,1391.06
ENSG00000266708.1,41.0,48.0,41.0,17.0
ENSG00000242985.3,27.494,28.0931,21.4861,10.9953
ENSG00000263970.1,7.0,4.14608,9.0,8.0
ENSG00000266767.1,47.0,94.0,74.0,88.0
ENSG00000173482.16,4743.43,5032.91,5984.84,4313.53
ENSG00000213468.4,100.292,89.9014,99.3874,73.1087
ENSG00000167637.16,813.4169999999998,861.3889999999999,1168.58,614.139
ENSG00000101680.13,727.7,600.114,1064.46,686.148
ENSG00000159131.16,1165.74,949.857,1346.46,974.857
ENSG00000279885.1,120.395,166.796,173.345,138.995
ENSG00000206432.4,208.0,126.0,238.0,230.0
ENSG00000082397.17,4167.33,3080.87,4267.79,3336.38
ENSG00000158301.18,3593.4,1819.15,2788.54,4049.74
ENSG00000266288.1,39.0,48.0,59.0,17.0
ENSG00000189420.8,258.279,308.082,371.22,233.862
ENSG00000198081.10,562.0,398.0,594.0,536.0
ENSG00000266268.5,12.2849,12.5195,13.3507,11.1905
ENSG00000264246.1,19.0,38.6916,59.0,25.0
ENSG00000207278.1,2.51214,19.0,7.83525,3.0
ENSG00000266513.1,19.0,41.0,38.0,18.0
ENSG00000262001.1,260.516,438.759,353.102,331.52
ENSG00000177337.7,198.267,369.893,286.648,261.372
ENSG00000241223.3,5.0,19.0,6.0,0.0
ENSG00000266835.5,353.006,463.611,514.2959999999998,308.642
ENSG00000142405.21,40.9434,54.5936,69.2614,41.8605
ENSG00000177426.20,532.722,511.56,410.821,626.122
ENSG00000264235.5,14.0411,10.0,5.00185,31.0
ENSG00000101608.12,563.316,682.3660000000001,948.93,1409.88
ENSG00000134265.12,3178.95,2349.86,3627.09,4136.3
ENSG00000101605.12,555.742,519.568,657.2760000000002,598.011
ENSG00000264186.1,9.0,13.0,9.0,14.0
ENSG00000101577.9,3834.99,3909.95,4951.0,3908.0
ENSG00000266049.1,103.654,122.436,141.012,113.407
ENSG00000183690.12,413.387,204.127,179.606,115.063
ENSG00000266405.3,40.0,18.0424,41.0,52.5129
ENSG00000266783.1,35.4051,46.9009,68.0909,15.4006
ENSG00000132204.13,21.3482,44.8011,38.778,35.686
ENSG00000263551.5,40.9096,50.4186,54.299,42.9354
ENSG00000272461.1,10.1702,22.6496,10.4552,5.22703
ENSG00000264635.1,59.4197,75.1407,83.9962,84.4227
ENSG00000266171.1,53.7977,74.0674,79.3453,57.0271
ENSG00000176105.13,1038.59,1160.16,1308.05,1267.0
ENSG00000176890.15,154.093,56.4296,217.243,121.421
ENSG00000176912.3,34.0,9.0,55.2471,35.9999
ENSG00000079101.16,131.308,71.8712,191.378,83.9259
ENSG00000263884.1,35.7004,38.3894,72.3095,67.2608
ENSG00000142188.16,1526.69,1289.38,1374.81,1752.82
ENSG00000079134.11,1234.67,1222.42,1834.13,1085.44
ENSG00000101557.14,2818.73,2460.23,3084.85,2843.6
ENSG00000263006.6,119.957,4593.44,3625.69,2082.27
ENSG00000263305.1,18.7768,15.2759,44.0376,16.8672
ENSG00000257446.3,7.80845,15.7984,12.0,89.9309
ENSG00000262352.1,45.0,48.3254,55.0,26.7758
ENSG00000262094.1,32.0,35.0,19.9259,9.73911
ENSG00000167614.13,2956.11,1450.86,3651.71,3859.46
ENSG00000262898.1,23.0,37.0,39.0,22.0
ENSG00000262339.5,21.0,42.0,26.0,12.0
ENSG00000263098.1,5.0,24.0,7.0,5.0
ENSG00000241983.3,17.5612,58.7379,54.563,30.2382
ENSG00000167363.13,541.173,466.015,809.049,557.521
ENSG00000141560.14,826.0,519.0,704.0,774.0
ENSG00000262147.1,15.0,19.1844,21.7363,19.0
ENSG00000262652.1,28.0,59.0,56.0,30.0
ENSG00000265136.1,16.0,21.0,22.0,14.0
ENSG00000266236.1,29.4983,31.7258,43.3707,24.5623
ENSG00000223190.1,14.0,12.0,25.0457,11.0
ENSG00000279744.1,120.0,168.0,163.0,63.0
ENSG00000141562.17,1092.64,1279.84,1525.54,1184.18
ENSG00000260011.2,38.4706,134.94899999999998,91.0372,38.1195
ENSG00000141526.15,136.006,284.973,268.10200000000003,651.636
ENSG00000264548.1,13.9205,23.3399,38.0507,15.2189
ENSG00000266654.1,47.3351,52.8127,70.1977,44.2285
ENSG00000265678.1,41.8336,37.0,43.3891,15.0
ENSG00000169710.8,4239.01,4973.11,6683.0,3875.02
ENSG00000169727.12,1089.0,754.0,1194.0,1077.0
ENSG00000169733.11,336.001,552.0,525.0,305.001
ENSG00000169750.8,86.0,86.0001,105.0,97.0
ENSG00000264735.1,17.5858,19.2073,28.889,33.0348
ENSG00000235296.1,110.0,115.691,123.0,87.8049
ENSG00000185105.5,121.508,115.837,87.0,118.836
ENSG00000183010.16,216.491,172.451,194.804,163.359
ENSG00000197063.10,1116.0,977.806,1187.0,1242.0
ENSG00000187531.13,232.766,387.07,288.053,214.959
ENSG00000165509.13,78.0,18.0,117.0,37.0
ENSG00000183684.7,233.0,187.517,289.845,331.0
ENSG00000182676.4,8.14047,4.09788,12.2938,14.259
ENSG00000183048.11,92.0001,86.0,114.0,105.0
ENSG00000204237.4,185.0,130.0,189.0,197.0
ENSG00000182612.10,280.493,289.561,325.505,218.344
ENSG00000186765.11,11.0,28.0,16.0,7.0
ENSG00000229848.1,4.0,2.0,9.0,10.0
ENSG00000184009.9,17170.0,12296.9,18776.2,25916.0
ENSG00000279692.1,2.0,6.0,19.0,11.0
ENSG00000262223.6,150.0,58.0,238.0,177.0
ENSG00000263154.1,14.1622,21.2459,17.6878,22.6101
ENSG00000279187.1,42.1323,92.6277,98.5438,48.2297
ENSG00000157637.12,745.55,1104.3,1276.07,675.4810000000001
ENSG00000167302.10,165.89,180.904,244.433,82.8535
ENSG00000141577.13,152.0,174.0,234.0,104.0
ENSG00000225180.7,25.0,57.0,44.0,15.0
ENSG00000263167.1,19.0,29.0,20.0,22.0
ENSG00000221025.1,15.0,15.0,15.0,12.0
ENSG00000182492.15,366.801,382.96,889.3430000000002,439.892
ENSG00000207736.1,11.0,14.0,28.0,21.0
ENSG00000181409.11,1999.96,1522.0,3676.45,1969.0
ENSG00000280351.2,63.779,90.5682,43.3906,47.07899999999999
ENSG00000105392.15,55.7721,90.3345,67.2237,46.4687
ENSG00000176108.9,182.0,214.0,304.0,213.0
ENSG00000165192.13,6.27011,7.220910000000001,11.6537,26.9089
ENSG00000261924.1,59.1466,150.058,112.385,82.7994
ENSG00000262833.1,50.5812,78.7162,100.973,54.7199
ENSG00000141564.13,1138.41,1512.97,1668.05,1262.67
ENSG00000279273.1,10.3186,11.8784,13.1176,30.641
ENSG00000173818.16,712.4910000000001,747.747,824.196,578.75
ENSG00000173821.19,5965.47,8191.94,9832.45,5269.46
ENSG00000181045.14,430.069,511.028,689.681,529.4680000000002
ENSG00000197714.8,2990.23,3389.45,4137.79,3645.18
ENSG00000141527.16,95.1831,174.908,103.435,60.0767
ENSG00000275479.1,14.0,9.0,6.0,23.0
ENSG00000279259.1,40.7675,50.8999,50.5715,74.3621
ENSG00000265069.1,32.9948,24.4856,19.0543,17.3884
ENSG00000141543.9,782.6669999999998,818.623,683.7739999999999,1484.91
ENSG00000141519.14,499.141,671.49,471.42800000000005,257.707
ENSG00000128262.8,36.4877,73.6989,70.1688,18.8511
ENSG00000262172.1,4.0,12.0,9.0,23.0
ENSG00000262585.1,33.6242,31.1474,62.4857,40.6788
ENSG00000141582.14,336.3130000000001,290.0,414.0,456.0
ENSG00000091157.13,6347.25,5008.32,6551.36,5841.33
ENSG00000167281.18,1165.24,1580.9,1475.87,720.8860000000002
ENSG00000167280.16,438.0,678.9989999999998,574.0,876.0
ENSG00000131002.11,2379.53,26.8034,21.433000000000003,1455.63
ENSG00000173918.14,135.445,214.469,199.407,183.044
ENSG00000171302.16,470.0,418.0,510.0,410.0
ENSG00000267491.1,17.2644,27.0,26.093000000000004,28.7222
ENSG00000035862.12,3660.79,1486.67,3683.35,3068.24
ENSG00000252391.1,15.0,18.0,28.0,19.0
ENSG00000243870.3,9.08183,19.522,14.7358,10.6377
ENSG00000266970.1,8.77065,12.4262,16.4645,19.1389
ENSG00000204277.1,22.5279,42.95399999999999,25.3342,32.3373
ENSG00000279886.1,2.0,7.0,12.0,11.0
ENSG00000183077.15,364.501,336.1269999999999,469.302,457.204
ENSG00000167900.11,85.0,62.0,116.0,113.0
ENSG00000108639.7,368.514,408.476,696.273,546.0419999999998
ENSG00000167895.14,93.5053,99.5585,194.47,67.1566
ENSG00000204282.4,241.987,278.758,345.172,254.648
ENSG00000279600.1,16.0,30.0,32.0,16.0
ENSG00000078687.17,2160.45,2344.65,2844.16,2078.4
ENSG00000204283.3,20.071,28.0113,15.0196,26.0393
ENSG00000267506.5,643.001,422.0,218.0,354.0
ENSG00000266998.1,13.0,37.0,34.0,55.0
ENSG00000234912.10,265.606,382.674,361.211,264.676
ENSG00000267521.1,38.0,95.0,41.0,58.0
ENSG00000267568.6,21.385,79.0,28.0,35.0
ENSG00000167889.12,1384.59,2283.34,1956.4,809.058
ENSG00000183486.12,797.288,800.5980000000002,992.767,628.683
ENSG00000267535.1,42.2917,67.0,58.1612,35.9294
ENSG00000161547.15,1861.81,992.985,2111.58,2125.64
ENSG00000186326.3,28.0,47.0,21.0,25.0
ENSG00000274051.1,12.0,7.0,13.0,13.0
ENSG00000235461.1,11.0,6.0,15.0,18.0
ENSG00000182534.13,10137.6,5794.66,6724.92,8874.43
ENSG00000261335.1,19.338,23.064,16.288,23.3502
ENSG00000102032.12,267.832,341.556,351.237,360.628
ENSG00000267078.1,11.0,5.0,10.0,11.0
ENSG00000070731.10,134.0,72.0,74.0,76.0001
ENSG00000267546.2,23.2986,32.2827,33.1181,30.5383
ENSG00000161544.9,177.0,126.0,155.28799999999995,162.399
ENSG00000129667.12,214.078,289.215,610.013,278.557
ENSG00000242931.1,35.0,52.0,63.0,31.0
ENSG00000161542.16,1018.43,1150.9,1340.35,985.858
ENSG00000129646.14,340.004,784.023,481.003,243.363
ENSG00000185262.8,202.0,218.0,229.0,314.0
ENSG00000182473.21,3647.27,3289.35,4333.21,3033.56
ENSG00000167881.14,1570.42,1623.92,1682.34,1727.85
ENSG00000161533.11,3572.32,2842.19,3919.18,4795.65
ENSG00000170684.8,15.0,13.0,26.0,7.0
ENSG00000132471.11,3213.47,3051.1,3669.99,4722.98
ENSG00000092929.11,109.207,251.411,243.837,93.7126
ENSG00000266980.1,12.0,7.0,13.0,5.0
ENSG00000132475.9,6196.0,4512.01,6774.0,14738.0
ENSG00000264829.1,16.0,14.0,25.0,13.0
ENSG00000126453.9,9.0,8.0,15.0,30.0
ENSG00000230310.1,18.0,31.0,18.0,14.0
ENSG00000073350.13,73.9511,110.918,149.16899999999995,54.4909
ENSG00000182173.12,179.679,285.365,295.038,175.702
ENSG00000177728.15,2852.14,2969.73,3519.55,2274.27
ENSG00000265342.1,14.0,3.0,13.0,16.0
ENSG00000264853.1,81.4858,111.009,159.424,97.0591
ENSG00000177885.13,2687.75,2354.32,3259.41,2792.78
ENSG00000125454.11,146.689,162.69899999999996,229.675,197.96400000000003
ENSG00000263843.1,44.4385,50.51,64.9761,54.7526
ENSG00000125445.10,884.76,533.761,750.502,844.607
ENSG00000273164.1,47.0,55.0,55.0,15.0
ENSG00000125447.16,945.0,1043.0,1101.0,649.0
ENSG00000125449.6,99.0,111.0,126.0,87.9999
ENSG00000167863.11,2756.62,1354.29,2098.33,3980.4
ENSG00000109089.7,187.0,139.0,278.0,231.0
ENSG00000263586.1,28.3764,28.6842,29.8418,18.8328
ENSG00000167861.15,942.282,1068.03,1675.57,926.837
ENSG00000266397.1,26.0,36.0,35.0,19.0
ENSG00000230823.3,13.0,13.0,20.0898,10.0
ENSG00000161513.11,112.0,128.0,174.0,105.0
ENSG00000161509.13,545.052,486.823,910.898,755.3960000000002
ENSG00000109062.10,494.001,441.0,911.999,764.0
ENSG00000186074.18,20.0,55.0,51.0,30.0
ENSG00000172794.19,67.7278,84.9223,153.947,119.528
ENSG00000261222.2,14.1361,24.2248,23.756,16.5686
ENSG00000167850.3,19.0,16.0,37.0,27.0
ENSG00000170412.16,198.106,167.067,230.822,254.279
ENSG00000171595.13,40.0,0.0,7.0,13.0
ENSG00000264272.1,23.8329,58.0836,16.796,16.8547
ENSG00000141540.10,1413.83,875.7589999999999,2350.93,1436.38
ENSG00000266357.5,21.0,28.0,20.0,21.0
ENSG00000101203.16,186.49,276.716,202.461,125.658
ENSG00000179604.9,1654.0,1351.0,1430.0,2283.0
ENSG00000210082.2,752929.0,623937.0,413160.0,459171.0
ENSG00000069509.5,640.0,449.0,548.0,833.0
ENSG00000187959.9,12.0,6.0,13.0,25.0
ENSG00000265010.1,16.9073,20.7211,23.4397,15.6211
ENSG00000141219.15,753.0,634.0,840.0010000000002,684.9989999999998
ENSG00000133193.12,552.0,455.444,551.658,788.803
ENSG00000277728.1,22.0,26.0,30.0,16.0
ENSG00000166685.11,1636.81,1644.89,2230.16,1313.07
ENSG00000180616.8,1525.42,1802.11,1508.91,1665.49
ENSG00000266501.1,1.01174,4.0,16.3033,6.07042
ENSG00000264026.1,40.0,56.0,61.0,110.0
ENSG00000226101.1,97.0,80.0,54.0,38.0
ENSG00000234899.9,678.482,726.018,481.241,421.617
ENSG00000256124.5,120.004,120.088,95.3387,107.084
ENSG00000279738.1,810.3580000000002,1101.97,1081.22,770.687
ENSG00000260785.1,18.6492,9.88633,15.4143,14.5662
ENSG00000130402.11,2203.93,2682.16,3442.16,1782.16
ENSG00000123700.4,1554.89,1631.6,1719.92,1798.54
ENSG00000267365.1,174.86900000000003,126.017,218.163,334.345
ENSG00000267603.1,14.0,10.0,15.0,11.0
ENSG00000227517.6,60.0983,87.6256,97.2926,49.4558
ENSG00000278972.1,60.1535,50.089,63.2406,30.4747
ENSG00000108984.13,564.259,482.315,529.4490000000002,381.337
ENSG00000154265.15,4053.6,3058.44,4703.75,3444.35
ENSG00000278873.1,55.0,57.0,75.0,75.0
ENSG00000154263.17,499.049,504.912,625.179,622.964
ENSG00000154262.12,708.534,1138.21,2022.12,893.3580000000002
ENSG00000154258.16,820.745,893.078,1338.67,865.278
ENSG00000141338.13,2448.81,1996.76,2569.44,1107.67
ENSG00000108950.11,209.751,421.89,385.36,402.654
ENSG00000177398.18,44.0,35.0,55.0,58.0
ENSG00000108946.14,13937.8,8217.66,11092.9,15420.5
ENSG00000207561.1,15.0,11.0,13.0,27.0
ENSG00000267009.6,38.9399,41.3653,63.6904,48.203
ENSG00000265100.1,85.57799999999997,154.77,118.895,70.0871
ENSG00000274712.1,327.327,373.0,486.0,253.0
ENSG00000278740.1,54.0,37.0,78.0,27.0
ENSG00000277476.1,212.733,272.0,365.0,178.0
ENSG00000278730.1,1151.19,1169.81,2064.28,1262.38
ENSG00000182481.8,713.049,582.385,734.57,1136.0
ENSG00000265052.2,17.2581,54.3827,20.1219,33.7669
ENSG00000279573.1,97.9158,115.535,163.549,78.9865
ENSG00000171634.16,6910.41,7418.91,9461.83,5623.93
ENSG00000279917.1,78.0257,114.198,77.8181,117.194
ENSG00000244610.3,4.0,14.0,11.0,9.0
ENSG00000197170.9,2205.28,1599.33,2055.65,2591.98
ENSG00000198265.11,4232.45,4676.64,5189.43,3704.22
ENSG00000108878.4,20.0,7.0,18.0,22.0
ENSG00000075461.5,2005.0,2048.0,2003.0,1300.0
ENSG00000075429.8,52.0,14.0,97.0,36.0
ENSG00000158201.9,347.728,481.081,376.881,620.935
ENSG00000229330.2,22.2019,46.0316,32.2108,22.485
ENSG00000244044.3,10.9594,31.0276,28.9421,20.9475
ENSG00000154229.11,6355.86,5573.0,8487.48,6590.05
ENSG00000168646.12,482.356,275.027,607.694,462.023
ENSG00000266598.1,73.2511,98.2531,83.0,63.8615
ENSG00000120063.9,2589.0,3209.0,2956.0,4255.0
ENSG00000264057.1,39.5199,74.02199999999998,284.789,37.326
ENSG00000271974.1,23.6985,44.38800000000001,91.366,19.7017
ENSG00000266644.1,54.0473,43.697,98.9937,40.0427
ENSG00000265218.1,150.805,177.34799999999996,383.927,99.4346
ENSG00000224452.1,2.0,17.0,11.0,10.0
ENSG00000176809.10,834.689,1220.26,1724.12,576.807
ENSG00000101236.16,1590.88,1391.59,1572.84,1534.09
ENSG00000263647.1,41.6605,35.3623,55.1093,21.3459
ENSG00000265298.1,85.167,137.0,149.533,66.2834
ENSG00000215769.8,435.543,488.729,549.628,348.224
ENSG00000271779.1,10.0,9.0,8.0,4.0
ENSG00000108854.15,1529.49,1332.04,1590.41,1550.36
ENSG00000258890.6,1253.2,1544.08,1594.74,1220.73
ENSG00000108654.12,15728.8,13675.3,19569.0,18671.8
ENSG00000124224.16,137.0,153.0,270.0,184.0
ENSG00000267787.5,163.851,203.0,212.289,157.471
ENSG00000256525.6,189.93,212.715,230.129,186.973
ENSG00000261371.5,786.5989999999998,1484.31,2755.25,2605.02
ENSG00000199753.1,14.0,5.0,10.0,16.0
ENSG00000266402.3,12.1516,14.2814,18.217,54.0
ENSG00000178607.15,289.372,360.73800000000006,358.656,362.65
ENSG00000007314.11,23.9999,20.0,15.0,11.0
ENSG00000108604.15,445.0,319.0,664.0,395.0
ENSG00000108588.13,4852.31,3483.36,4214.02,5524.0
ENSG00000279369.1,174.472,175.75599999999997,122.828,93.7723
ENSG00000136490.8,316.819,312.24,332.2990000000001,227.247
ENSG00000198909.7,795.18,1105.76,1148.7,764.753
ENSG00000228979.4,15.0032,23.0,11.0,6.0
ENSG00000265971.1,12.0,31.0,5.0,4.0
ENSG00000008283.15,1337.09,726.997,796.385,900.5110000000002
ENSG00000271749.1,22.0,30.0,26.0,17.0
ENSG00000226797.1,84.0,168.0,121.0,50.0
ENSG00000271919.1,33.0,72.0,55.0,21.0
ENSG00000263501.1,62.0,102.0,88.0,31.0
ENSG00000264529.1,43.0,96.0,71.0,22.0
ENSG00000272383.1,58.0,93.0,97.0,70.0
ENSG00000170921.14,11177.2,13185.7,12362.7,7701.5
ENSG00000277203.1,138.989,274.0,304.222,79.4737
ENSG00000272164.1,14.0,15.0,16.0,14.0
ENSG00000265000.1,20.2625,62.7591,56.2149,73.384
ENSG00000173838.11,163.414,118.911,91.561,133.16299999999998
ENSG00000279713.1,25.0,28.0,34.2993,27.1397
ENSG00000011028.13,677.0,366.0,571.701,542.86
ENSG00000274565.1,25.2126,21.401,22.8705,23.4018
ENSG00000263887.6,1.22133,9.29993,9.57843,3.46826
ENSG00000108506.11,1183.92,1091.15,1469.78,1227.69
ENSG00000121075.9,42.3323,52.3504,57.8119,18.2614
ENSG00000121068.13,51.0,78.0,160.0,27.0
ENSG00000266934.1,22.0,21.0,23.0,7.0
ENSG00000267131.1,11.0,16.0,13.0,24.0
ENSG00000267667.1,21.409,23.1382,35.1684,13.0334
ENSG00000267207.1,16.1835,12.0,13.1263,16.0
ENSG00000267083.1,25.0,30.0,39.0,29.0
ENSG00000239932.3,6.5770100000000005,8.316189999999999,11.5085,4.43048
ENSG00000259349.1,13.4067,29.5856,20.8177,18.9745
ENSG00000271626.1,5.0,6.0,8.0,5.0
ENSG00000267248.1,113.966,177.917,142.279,69.0
ENSG00000267295.1,7.0,9.0,11.0,10.0
ENSG00000280852.2,7.0473300000000005,16.024,17.5762,29.4244
ENSG00000267416.1,51.2706,73.9863,74.9831,55.0057
ENSG00000267302.5,142.148,177.69299999999996,148.786,143.108
ENSG00000241913.1,17.0,16.0,30.0,23.0
ENSG00000108443.13,1571.11,1586.78,1909.46,1624.43
ENSG00000270264.1,18.0,13.0,15.0,3.0
ENSG00000108423.14,269.038,297.944,336.662,288.3640000000001
ENSG00000267637.1,8.0,5.0,15.0,8.0
ENSG00000141378.14,775.008,759.9780000000002,863.778,828.096
ENSG00000241104.5,47.0588,75.6911,99.1367,31.6569
ENSG00000130175.9,1558.81,1773.42,1911.91,1744.85
ENSG00000141367.11,26302.3,18176.0,23951.3,25998.5
ENSG00000273702.1,63.5893,43.0497,65.7734,115.35
ENSG00000263857.1,19.0,8.0,26.0,5.0
ENSG00000278863.1,40.0,57.0,58.0,29.0
ENSG00000153982.10,685.665,487.829,662.6389999999999,606.908
ENSG00000167447.12,511.038,424.314,473.139,582.395
ENSG00000265303.1,0.0,0.0,10.8612,12.6054
ENSG00000182628.12,874.293,588.742,881.85,870.4169999999998
ENSG00000224738.1,19.731,39.6202,44.8328,28.3933
ENSG00000263720.1,23.0,24.0,21.0,35.0
ENSG00000263558.2,16.9627,13.4582,23.3809,10.7577
ENSG00000212195.2,56.0,32.0,14.0,51.0
ENSG00000108387.14,3702.17,2090.28,5129.09,3857.09
ENSG00000108389.9,2944.91,2255.44,3588.2,2750.9
ENSG00000176160.9,10.0,16.0,16.0,26.0
ENSG00000213246.6,780.5,562.0,707.0,1050.0
ENSG00000265206.4,30.0,41.0,35.0,47.0
ENSG00000142173.14,295.082,364.0,354.4380000000001,171.287
ENSG00000005379.15,4721.68,6717.41,5457.66,3199.63
ENSG00000005381.7,17.0,30.0,51.0,172.0
ENSG00000121053.5,88.0,99.0,93.0,60.0
ENSG00000264364.2,12451.0,7327.0,7507.0,12734.0
ENSG00000266290.1,77.3222,130.014,72.2371,94.3368
ENSG00000189144.13,696.6260000000002,728.438,767.294,733.216
ENSG00000266086.1,79.8247,31.2651,57.2339,55.3906
ENSG00000136451.8,1384.25,1091.45,1495.99,1420.0
ENSG00000180891.12,465.999,270.0,709.0,396.0
ENSG00000181610.12,1813.58,1222.5,1461.67,2018.5
ENSG00000119537.15,1476.56,1197.79,1774.0,1625.34
ENSG00000242889.3,11.0,16.0,18.0,9.0
ENSG00000263499.1,58.0,84.0,51.0,54.0
ENSG00000280028.1,27.0,45.0,22.0,46.0
ENSG00000279281.1,120.661,124.144,155.135,183.074
ENSG00000153944.10,5123.7,4043.87,5007.77,6433.41
ENSG00000263089.1,128.724,191.18,217.565,101.862
ENSG00000263004.1,45.6062,62.5681,55.1576,93.949
ENSG00000121064.12,565.075,519.132,781.288,543.6419999999998
ENSG00000262298.1,23.5085,84.8238,75.5258,19.9491
ENSG00000121060.15,849.079,1479.39,1201.47,863.695
ENSG00000153933.9,2740.34,2848.8,2537.81,2447.59
ENSG00000283209.1,15.0,13.0,4.0,22.0
ENSG00000183691.4,164.385,79.9297,111.288,184.167
ENSG00000166292.11,245.0,129.0,147.0,554.0
ENSG00000108960.7,4020.0,2512.0,3302.0,5058.0
ENSG00000263096.1,88.3268,150.195,140.186,55.6001
ENSG00000108924.13,3675.97,4342.0,4115.0,3044.16
ENSG00000166263.13,890.398,809.862,980.683,506.864
ENSG00000279059.1,250.0,251.0,319.0,124.0
ENSG00000132000.11,61.6322,60.5277,86.3707,59.6827
ENSG00000166260.10,2170.91,1839.75,2171.97,1919.34
ENSG00000154975.13,217.0,120.0,314.0,177.0
ENSG00000249658.1,7.0,4.0,4.0,7.0
ENSG00000011260.13,1101.0,698.0,1056.99,1127.0
ENSG00000264895.1,132.214,182.343,204.356,85.1874
ENSG00000243678.11,1989.68,1355.03,2002.1,3101.17
ENSG00000011052.21,30.1253,45.5704,102.611,105.542
ENSG00000249870.1,27.0,40.0,28.0,25.0
ENSG00000008294.20,10866.4,8608.85,11106.0,10874.0
ENSG00000247011.2,18.0,4.0,18.0,27.0
ENSG00000262006.1,17.0,18.0,24.0,8.0
ENSG00000229980.4,133.988,153.16899999999995,110.256,175.09
ENSG00000006015.17,387.507,280.72700000000003,395.551,300.901
ENSG00000278963.1,107.9,175.268,155.2,99.1975
ENSG00000108848.15,4919.4,4028.0,5926.29,3132.63
ENSG00000154945.6,2662.02,2697.87,3755.84,2917.61
ENSG00000250107.1,7.0,5.0,21.0,8.0
ENSG00000250286.1,11.0,6.0,17.0,8.0
ENSG00000049283.17,47.0,54.0,73.4915,44.6949
ENSG00000108829.9,1078.98,930.965,1183.99,1172.98
ENSG00000172250.14,34.9186,30.2828,26.6559,55.6842
ENSG00000154920.14,27.0198,16.0347,54.0105,28.026
ENSG00000279792.1,95.9629,90.0491,123.645,51.2756
ENSG00000251179.1,9.0,6.0,3.0,11.0
ENSG00000167105.7,12.0089,15.013,28.0274,13.0086
ENSG00000204673.10,491.0,482.314,449.893,399.747
ENSG00000249406.1,10.8501,16.1745,14.2271,13.5796
ENSG00000108821.13,232.42,468.173,469.342,278.583
ENSG00000236472.1,7.040019999999998,13.0,6.02371,13.0
ENSG00000108819.10,3099.96,3696.0,4225.97,2568.0
ENSG00000250282.1,17.0,21.0,18.0,9.0
ENSG00000246640.1,32.0,28.0,53.0,24.0
ENSG00000249176.1,6.09549,17.4941,6.12611,5.05206
ENSG00000248954.1,19.4938,45.1901,32.2406,27.6012
ENSG00000085185.15,376.0,447.0,495.0,311.303
ENSG00000136504.11,2528.2,2204.98,2799.64,2363.61
ENSG00000121104.7,184.442,271.008,282.538,164.266
ENSG00000250751.1,4.0,18.0,13.0,16.0
ENSG00000121073.13,646.081,452.637,706.4010000000002,895.865
ENSG00000196961.12,1738.53,1670.05,2395.93,1544.54
ENSG00000224579.1,7.0,8.0,5.0,5.0
ENSG00000064300.8,145.0,102.0,163.0,235.0
ENSG00000101265.15,2355.88,2238.67,3722.8,3231.56
ENSG00000167085.11,1197.0,1022.94,1071.61,1379.0
ENSG00000248714.6,13.0,50.0,52.0,27.0
