gene_id,C_0113_CAP_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_CAP_mRNASeq
ENSG00000147996.16,2057.4399661774087,2547.9117862024223,2506.173732052469,1556.7894789686275
ENSG00000135537.16,625.7823492104261,617.8945559359739,527.0944304872678,590.898095261372
ENSG00000235893.5,13.51424579254039,15.522102823494475,16.964957079822977,6.394874148543647
ENSG00000160401.14,393.374745644003,147.24163257681369,105.10215034877329,73.95629320296405
ENSG00000231701.1,6.967851570470648,35.8492277970299,68.94872408946034,31.631818650827913
ENSG00000235246.1,3.1186721059708593,3.104420564698895,5.089487123946893,5.329061790453039
ENSG00000119392.14,781.7471412300288,627.0929540691768,676.9026357327909,801.4908932841371
ENSG00000278068.1,21.913037685393647,108.1673257358036,50.254528934491006,29.229797339399113
ENSG00000239617.1,29.357100090872354,62.50833591569617,48.14519099597122,40.04576773053841
ENSG00000232158.1,41.58229474627812,83.81935524687016,38.171153429601695,31.974370742718236
ENSG00000274628.4,617.1114011984585,1809.11143214683,778.0188694156595,400.6314047197529
ENSG00000111335.12,510.8301744990775,357.43470536459154,335.6389521064877,242.8368192920803
ENSG00000177697.17,481.65707606245746,488.83551460660175,690.6544299416954,492.2401085223568
ENSG00000229146.2,59.525470752244594,470.74088194182673,242.63705739489816,60.65836557353914
ENSG00000113100.9,1105.226207635013,844.386871495276,821.3227706097617,1239.2306868755306
ENSG00000280378.1,134.17047178570965,142.40804975757752,91.75751510978452,117.54844497381315
ENSG00000232303.2,21.34491958342262,29.966040384869025,20.17693240374586,21.243025852811332
ENSG00000276203.4,832.4359585257417,2176.757611555571,1020.2216239093143,750.4544685169684
ENSG00000242390.1,2.079114737313906,1.0348068548996316,1.6964957079822975,23.44787187799337
ENSG00000275030.1,5.07810260343129,19.91723797830968,8.579178795266477,11.861425733190377
ENSG00000278849.1,40.54273737762117,63.123218148877534,41.56414484556629,56.48805497880222
ENSG00000132824.13,7753.517842980511,4689.827450953523,4989.5126318754965,8788.78462792738
ENSG00000276457.1,0.002947581754237298,0.0016627380025212772,0.005342035957515677,0.0024830763412615935
ENSG00000274349.4,558.9450477499958,445.055940996363,726.0484198973298,430.03077280532415
ENSG00000230148.8,1.039557368656953,2.0696137097992633,0.8482478539911488,2.1316247161812156
ENSG00000256725.1,32.226278428365546,31.04420564698895,32.23341845166365,24.513684236083982
ENSG00000006652.13,1970.7928594998516,2230.091556857098,1324.1742774299626,3368.158897790777
ENSG00000237649.7,41.80974989854027,22.248036938285612,28.161150154222945,98.88937460195669
ENSG00000136839.1,8.316458949255624,8.40388377807944,7.716315630751062,4.325940515265321
ENSG00000276386.1,133.67876115033494,264.41902159822837,195.84940226445437,192.80758720330715
ENSG00000212719.10,1726.5800424549604,2738.0782419273273,1761.3866688126204,1039.180904698998
ENSG00000277575.1,16.129044441923224,24.761686269522304,15.788182831981056,14.733043969593899
ENSG00000259120.2,35.344950534336405,31.04420564698895,44.957136261530884,29.84274602653702
ENSG00000273999.1,26.099751031922658,46.4387167852743,58.885790147992545,31.012368508305652
ENSG00000275904.1,4.114911119075877,13.615471193341904,5.089487123946893,4.156668196553371
ENSG00000239419.3,16.855175263930107,18.143268586955244,6.78598283192919,9.592311222815471
ENSG00000274026.1,420.9978640439556,815.0625148411299,327.78841821779963,463.5910723368812
ENSG00000165643.10,12.474688423883437,3.104420564698895,28.840427035699058,34.10599545889945
ENSG00000232433.2,429.95469033230387,1318.4163696219737,714.8888711302224,422.92393600157607
ENSG00000277147.4,674.9845994689596,690.9891729386643,633.2246572350784,742.19229111705
ENSG00000260691.5,686.910401602192,1362.623318463286,1269.419878454834,845.3735855038017
ENSG00000278551.1,5.07810260343129,19.91723797830968,8.579178795266477,11.861425733190377
ENSG00000224958.5,3.1186721059708593,3.104420564698895,1.6964957079822975,1.379704755671873
